triplet_id	ac_id	score_ac	score_ad	delta	rank_value
SCF:0001222	AC:001021	0.72093037	0.74468867	0.02375830	1
SCF:0001223	AC:001023	0.38275765	0.35911824	-0.02363941	0
SCF:0001224	AC:001027	0.68021955	0.66835383	-0.01186572	0
SCF:0001225	AC:001027	0.68021955	0.55124674	-0.12897281	0
SCF:0001226	AC:001030	0.50308930	0.47519966	-0.02788964	0
SCF:0001227	AC:001030	0.50308930	0.31895237	-0.18413693	0
SCF:0001228	AC:001031	0.46594014	0.41183534	-0.05410480	0
SCF:0001229	AC:001032	0.99423471	0.99197733	-0.00225738	0
SCF:0001230	AC:001032	0.99423471	0.98984617	-0.00438854	0
SCF:0001231	AC:001035	0.82701742	0.86575118	0.03873376	1
SCF:0001232	AC:001041	0.80735758	0.79335342	-0.01400416	0
SCF:0001233	AC:001041	0.80735758	0.89830392	0.09094634	1
SCF:0001234	AC:001041	0.80735758	0.81863908	0.01128150	1
SCF:0001235	AC:001042	0.99334312	0.99802184	0.00467872	1
SCF:0001236	AC:001043	0.51488771	0.60961018	0.09472247	1
SCF:0001237	AC:001046	0.75222018	0.62253334	-0.12968684	0
SCF:0001238	AC:001046	0.75222018	0.56655872	-0.18566146	0
SCF:0001239	AC:001046	0.75222018	0.56655872	-0.18566146	0
SCF:0001240	AC:001046	0.75222018	0.58352408	-0.16869610	0
SCF:0001241	AC:001047	0.41705127	0.51255402	0.09550275	1
SCF:0001242	AC:001047	0.41705127	0.38738021	-0.02967106	0
SCF:0001243	AC:001048	0.59609641	0.76610458	0.17000817	1
SCF:0001244	AC:001048	0.59609641	0.67922974	0.08313333	1
SCF:0001245	AC:001051	0.56850468	0.73079971	0.16229503	1
SCF:0001246	AC:001051	0.56850468	0.60518118	0.03667650	1
SCF:0001247	AC:001055	0.92185701	0.91177561	-0.01008140	0
SCF:0001248	AC:001055	0.92185701	0.87998722	-0.04186979	0
SCF:0001249	AC:001055	0.92185701	0.86899938	-0.05285763	0
SCF:0001250	AC:001056	0.41821551	0.47850539	0.06028988	1
SCF:0001251	AC:001056	0.41821551	0.42769010	0.00947459	1
SCF:0001252	AC:001056	0.41821551	0.39841063	-0.01980488	0
SCF:0001253	AC:001056	0.41821551	0.58163706	0.16342155	1
SCF:0001254	AC:001057	0.63387406	0.58550212	-0.04837194	0
SCF:0001255	AC:001058	0.62786535	0.45491116	-0.17295419	0
SCF:0001256	AC:001058	0.62786535	0.51342193	-0.11444342	0
SCF:0001257	AC:001058	0.62786535	0.67363194	0.04576659	1
SCF:0001258	AC:001059	0.54080763	0.58395515	0.04314752	1
SCF:0001259	AC:001059	0.54080763	0.45969232	-0.08111531	0
SCF:0001260	AC:001060	0.55319824	0.44505474	-0.10814350	0
SCF:0001261	AC:001060	0.55319824	0.69765424	0.14445600	1
SCF:0001262	AC:001060	0.55319824	0.64080758	0.08760934	1
SCF:0001263	AC:001062	0.38227334	0.46675482	0.08448148	1
SCF:0001264	AC:001065	0.99896052	0.99962345	0.00066293	1
SCF:0001265	AC:001065	0.99896052	0.99814752	-0.00081300	0
SCF:0001266	AC:001066	0.70558871	0.90142155	0.19583284	1
SCF:0001267	AC:001069	0.97574043	0.81581434	-0.15992609	0
SCF:0001268	AC:001071	0.86084410	0.60420677	-0.25663733	0
SCF:0001269	AC:001074	0.62595592	0.58352408	-0.04243184	0
SCF:0001270	AC:001074	0.62595592	0.76950884	0.14355292	1
SCF:0001271	AC:001074	0.62595592	0.84843224	0.22247632	1
SCF:0001272	AC:001074	0.62595592	0.91110170	0.28514578	1
SCF:0001273	AC:001075	0.81189018	0.85126096	0.03937078	1
SCF:0001274	AC:001075	0.81189018	0.85091239	0.03902221	1
SCF:0001275	AC:001079	0.79268742	0.71239405	-0.08029337	0
SCF:0001276	AC:001079	0.79268742	0.63786247	-0.15482495	0
SCF:0001277	AC:001083	0.87116858	0.88847473	0.01730615	1
SCF:0001278	AC:001083	0.87116858	0.94132152	0.07015294	1
SCF:0001279	AC:001083	0.87116858	0.92441326	0.05324468	1
SCF:0001280	AC:001083	0.87116858	0.93355844	0.06238986	1
SCF:0001281	AC:001084	0.29358849	0.30133020	0.00774171	1
SCF:0001282	AC:001085	0.80159203	0.70507303	-0.09651900	0
SCF:0001283	AC:001087	0.58451638	0.45587626	-0.12864012	0
SCF:0001284	AC:001087	0.58451638	0.53537693	-0.04913945	0
SCF:0001285	AC:001087	0.58451638	0.71520922	0.13069284	1
SCF:0001286	AC:001087	0.58451638	0.53895907	-0.04555731	0
SCF:0001287	AC:001087	0.58451638	0.74467883	0.16016245	1
SCF:0001288	AC:001088	0.98049432	0.98456794	0.00407362	1
SCF:0001289	AC:001088	0.98049432	0.99126097	0.01076665	1
SCF:0001290	AC:001089	0.33131858	0.37651265	0.04519407	1
SCF:0001291	AC:001090	0.85738045	0.95715039	0.09976994	1
SCF:0001292	AC:001090	0.85738045	0.95684237	0.09946192	1
SCF:0001293	AC:001091	0.98785785	0.95611289	-0.03174496	0
SCF:0001294	AC:001091	0.98785785	0.94332185	-0.04453600	0
SCF:0001295	AC:001092	0.86587039	0.89222497	0.02635458	1
SCF:0001296	AC:001092	0.86587039	0.83627218	-0.02959821	0
SCF:0001297	AC:001093	0.62014650	0.69282478	0.07267828	1
SCF:0001298	AC:001093	0.62014650	0.51280299	-0.10734351	0
SCF:0001299	AC:001093	0.62014650	0.50500292	-0.11514358	0
SCF:0001300	AC:001093	0.62014650	0.62760377	0.00745727	1
SCF:0001301	AC:001093	0.62014650	0.89778243	0.27763593	1
SCF:0001302	AC:001093	0.62014650	0.81078316	0.19063666	1
SCF:0001303	AC:001094	0.98210892	0.98550457	0.00339565	1
SCF:0001304	AC:001094	0.98210892	0.98245910	0.00035018	1
SCF:0001305	AC:001094	0.98210892	0.97815067	-0.00395825	0
SCF:0001306	AC:001094	0.98210892	0.95429725	-0.02781167	0
SCF:0001307	AC:001095	0.64494033	0.81829555	0.17335522	1
SCF:0001308	AC:001098	0.47228894	0.45491116	-0.01737778	0
SCF:0001309	AC:001098	0.47228894	0.67363194	0.20134300	1
SCF:0001310	AC:001098	0.47228894	0.63585981	0.16357087	1
SCF:0001311	AC:001099	0.53806734	0.67262408	0.13455674	1
SCF:0001312	AC:001099	0.53806734	0.67479350	0.13672616	1
SCF:0001313	AC:001102	0.64284538	0.64813849	0.00529311	1
SCF:0001314	AC:001104	0.45869641	0.98000303	0.52130662	1
SCF:0001315	AC:001105	0.28187754	0.57248709	0.29060955	1
SCF:0001316	AC:001105	0.28187754	0.34504899	0.06317145	1
SCF:0001317	AC:001105	0.28187754	0.53971501	0.25783747	1
SCF:0001318	AC:001105	0.28187754	0.26932161	-0.01255593	0
SCF:0001319	AC:001108	0.61666305	0.64374848	0.02708543	1
SCF:0001320	AC:001108	0.61666305	0.62760377	0.01094072	1
SCF:0001321	AC:001108	0.61666305	0.85953969	0.24287664	1
SCF:0001322	AC:001108	0.61666305	0.79542695	0.17876390	1
SCF:0001323	AC:001108	0.61666305	0.56063224	-0.05603081	0
SCF:0001324	AC:001111	0.64010212	0.57186815	-0.06823397	0
SCF:0001325	AC:001111	0.64010212	0.58824998	-0.05185214	0
SCF:0001326	AC:001111	0.64010212	0.58163706	-0.05846506	0
SCF:0001327	AC:001111	0.64010212	0.61724714	-0.02285498	0
SCF:0001328	AC:001111	0.64010212	0.68273443	0.04263231	1
SCF:0001329	AC:001111	0.64010212	0.66828414	0.02818202	1
SCF:0001330	AC:001112	0.89555286	0.86795891	-0.02759395	0
SCF:0001331	AC:001112	0.89555286	0.88320571	-0.01234715	0
SCF:0001332	AC:001112	0.89555286	0.92931336	0.03376050	1
SCF:0001333	AC:001114	0.97538775	0.99146378	0.01607603	1
SCF:0001334	AC:001115	0.82813697	0.69632448	-0.13181249	0
SCF:0001335	AC:001115	0.82813697	0.83879041	0.01065344	1
SCF:0001336	AC:001115	0.82813697	0.65431515	-0.17382182	0
SCF:0001337	AC:001119	0.83453528	0.61401558	-0.22051970	0
SCF:0001338	AC:001119	0.83453528	0.77408548	-0.06044980	0
SCF:0001339	AC:001119	0.83453528	0.73070762	-0.10382766	0
SCF:0001340	AC:001122	0.51513213	0.58190222	0.06677009	1
SCF:0001341	AC:001124	0.55844407	0.51660754	-0.04183653	0
SCF:0001342	AC:001125	0.89980013	0.90207186	0.00227173	1
SCF:0001343	AC:001126	0.76058358	0.56532163	-0.19526195	0
SCF:0001344	AC:001127	0.72972607	0.63686011	-0.09286596	0
SCF:0001345	AC:001128	0.98492333	0.98005387	-0.00486946	0
SCF:0001346	AC:001128	0.98492333	0.98449990	-0.00042343	0
SCF:0001347	AC:001128	0.98492333	0.97368321	-0.01124012	0
SCF:0001348	AC:001128	0.98492333	0.97635224	-0.00857109	0
SCF:0001349	AC:001134	0.77277219	0.63006031	-0.14271188	0
SCF:0001350	AC:001135	0.67293552	0.69171300	0.01877748	1
SCF:0001351	AC:001136	0.90856231	0.99822181	0.08965950	1
SCF:0001352	AC:001137	0.54554877	0.52755724	-0.01799153	0
SCF:0001353	AC:001137	0.54554877	0.77331954	0.22777077	1
SCF:0001354	AC:001137	0.54554877	0.76372409	0.21817532	1
SCF:0001355	AC:001138	0.99376860	0.99595579	0.00218719	1
SCF:0001356	AC:001138	0.99376860	0.99703524	0.00326664	1
SCF:0001357	AC:001139	0.78064656	0.86337202	0.08272546	1
SCF:0001358	AC:001139	0.78064656	0.79352221	0.01287565	1
SCF:0001359	AC:001142	0.66931179	0.59195644	-0.07735535	0
SCF:0001360	AC:001142	0.66931179	0.76349738	0.09418559	1
SCF:0001361	AC:001142	0.66931179	0.73980590	0.07049411	1
SCF:0001362	AC:001142	0.66931179	0.86404240	0.19473061	1
SCF:0001363	AC:001143	0.51312073	0.77852154	0.26540081	1
SCF:0001364	AC:001145	0.70741730	0.75311712	0.04569982	1
SCF:0001365	AC:001148	0.69923526	0.78763512	0.08839986	1
SCF:0001366	AC:001156	0.56695300	0.58631651	0.01936351	1
SCF:0001367	AC:001156	0.56695300	0.64388707	0.07693407	1
SCF:0001368	AC:001161	0.48527280	0.52359712	0.03832432	1
SCF:0001369	AC:001161	0.48527280	0.52643102	0.04115822	1
SCF:0001370	AC:001166	0.86680219	0.89590105	0.02909886	1
SCF:0001371	AC:001166	0.86680219	0.81370807	-0.05309412	0
SCF:0001372	AC:001169	0.78333015	0.41644834	-0.36688181	0
SCF:0001373	AC:001169	0.78333015	0.51920108	-0.26412907	0
SCF:0001374	AC:001172	0.65890337	0.83189222	0.17298885	1
SCF:0001375	AC:001173	0.62094687	0.59323708	-0.02770979	0
SCF:0001376	AC:001173	0.62094687	0.56605196	-0.05489491	0
SCF:0001377	AC:001179	0.97138112	0.85232219	-0.11905893	0
SCF:0001378	AC:001179	0.97138112	0.93033031	-0.04105081	0
SCF:0001379	AC:001179	0.97138112	0.98190972	0.01052860	1
SCF:0001380	AC:001182	0.77009446	0.80507845	0.03498399	1
SCF:0001381	AC:001182	0.77009446	0.65839601	-0.11169845	0
SCF:0001382	AC:001182	0.77009446	0.64583144	-0.12426302	0
SCF:0001383	AC:001184	0.96335101	0.96481795	0.00146694	1
SCF:0001384	AC:001185	0.72926991	0.94379246	0.21452255	1
SCF:0001385	AC:001187	0.92644957	0.98131025	0.05486068	1
SCF:0001386	AC:001188	0.89719644	0.80243179	-0.09476465	0
SCF:0001387	AC:001192	0.57249910	0.80649480	0.23399570	1
SCF:0001388	AC:001193	0.57716742	0.63697481	0.05980739	1
SCF:0001389	AC:001193	0.57716742	0.67245287	0.09528545	1
SCF:0001390	AC:001196	0.97968700	0.92865160	-0.05103540	0
SCF:0001391	AC:001197	0.97127491	0.96409514	-0.00717977	0
SCF:0001392	AC:001197	0.97127491	0.96486116	-0.00641375	0
SCF:0001393	AC:001197	0.97127491	0.96087626	-0.01039865	0
SCF:0001394	AC:001197	0.97127491	0.97583893	0.00456402	1
SCF:0001395	AC:001198	0.96614420	0.96908668	0.00294248	1
SCF:0001396	AC:001198	0.96614420	0.97368321	0.00753901	1
SCF:0001397	AC:001198	0.96614420	0.97333446	0.00719026	1
SCF:0001398	AC:001198	0.96614420	0.97999084	0.01384664	1
SCF:0001399	AC:001198	0.96614420	0.97007895	0.00393475	1
SCF:0001400	AC:001200	0.57186978	0.66368774	0.09181796	1
SCF:0001401	AC:001202	0.50735987	0.75330425	0.24594438	1
SCF:0001402	AC:001203	0.70843302	0.61244791	-0.09598511	0
SCF:0001403	AC:001203	0.70843302	0.68273443	-0.02569859	0
SCF:0001404	AC:001203	0.70843302	0.66828414	-0.04014888	0
SCF:0001405	AC:001203	0.70843302	0.53094289	-0.17749013	0
SCF:0001406	AC:001205	0.72732524	0.63484067	-0.09248457	0
SCF:0001407	AC:001205	0.72732524	0.67394745	-0.05337779	0
SCF:0001408	AC:001205	0.72732524	0.59141683	-0.13590841	0
SCF:0001409	AC:001205	0.72732524	0.65540543	-0.07191981	0
SCF:0001410	AC:001205	0.72732524	0.72271201	-0.00461323	0
SCF:0001411	AC:001205	0.72732524	0.64867413	-0.07865111	0
SCF:0001412	AC:001206	0.92676386	0.92524383	-0.00152003	0
SCF:0001413	AC:001209	0.89407855	0.88189388	-0.01218467	0
SCF:0001414	AC:001212	0.55161501	0.61942667	0.06781166	1
SCF:0001415	AC:001214	0.59712072	0.41837050	-0.17875022	0
SCF:0001416	AC:001216	0.65621223	0.86804273	0.21183050	1
SCF:0001417	AC:001218	0.96752098	0.89523927	-0.07228171	0
SCF:0001418	AC:001219	0.98325890	0.98644402	0.00318512	1
SCF:0001419	AC:001221	0.36985949	0.53802559	0.16816610	1
SCF:0001420	AC:001222	0.48366593	0.48110134	-0.00256459	0
SCF:0001421	AC:001223	0.48394129	0.41304211	-0.07089918	0
SCF:0001422	AC:001223	0.48394129	0.43482008	-0.04912121	0
SCF:0001423	AC:001226	0.82012232	0.79733677	-0.02278555	0
SCF:0001424	AC:001227	0.72622585	0.71075977	-0.01546608	0
SCF:0001425	AC:001230	0.60594723	0.63017762	0.02423039	1
SCF:0001426	AC:001240	0.89516844	0.87349466	-0.02167378	0
SCF:0001427	AC:001240	0.89516844	0.80628800	-0.08888044	0
SCF:0001428	AC:001240	0.89516844	0.88535035	-0.00981809	0
SCF:0001429	AC:001241	0.93639019	0.94131264	0.00492245	1
SCF:0001430	AC:001241	0.93639019	0.98998204	0.05359185	1
SCF:0001431	AC:001242	0.69404950	0.63484067	-0.05920883	0
SCF:0001432	AC:001242	0.69404950	0.70020452	0.00615502	1
SCF:0001433	AC:001242	0.69404950	0.59141683	-0.10263267	0
SCF:0001434	AC:001242	0.69404950	0.66122311	-0.03282639	0
SCF:0001435	AC:001242	0.69404950	0.69958946	0.00553996	1
SCF:0001436	AC:001242	0.69404950	0.62597257	-0.06807693	0
SCF:0001437	AC:001244	0.94783379	0.94882905	0.00099526	1
SCF:0001438	AC:001244	0.94783379	0.95211758	0.00428379	1
SCF:0001439	AC:001246	0.19265350	0.44016725	0.24751375	1
SCF:0001440	AC:001247	0.75706527	0.57992718	-0.17713809	0
SCF:0001441	AC:001248	0.95096055	0.96487693	0.01391638	1
SCF:0001442	AC:001248	0.95096055	0.96069183	0.00973128	1
SCF:0001443	AC:001248	0.95096055	0.96856572	0.01760517	1
SCF:0001444	AC:001251	0.31594128	0.45737824	0.14143696	1
SCF:0001445	AC:001251	0.31594128	0.48307085	0.16712957	1
SCF:0001446	AC:001252	0.99363059	0.99247167	-0.00115892	0
SCF:0001447	AC:001253	0.55143160	0.60819376	0.05676216	1
SCF:0001448	AC:001253	0.55143160	0.61902180	0.06759020	1
SCF:0001449	AC:001253	0.55143160	0.59982869	0.04839709	1
SCF:0001450	AC:001253	0.55143160	0.71520922	0.16377762	1
SCF:0001451	AC:001255	0.82984706	0.88420263	0.05435557	1
SCF:0001452	AC:001255	0.82984706	0.73735216	-0.09249490	0
SCF:0001453	AC:001255	0.82984706	0.57247852	-0.25736854	0
SCF:0001454	AC:001257	0.65371490	0.60223664	-0.05147826	0
SCF:0001455	AC:001260	0.88601497	0.86345872	-0.02255625	0
SCF:0001456	AC:001261	0.96975568	0.95429725	-0.01545843	0
SCF:0001457	AC:001261	0.96975568	0.98544302	0.01568734	1
SCF:0001458	AC:001262	0.73581981	0.84404435	0.10822454	1
SCF:0001459	AC:001262	0.73581981	0.73756993	0.00175012	1
SCF:0001460	AC:001262	0.73581981	0.99032343	0.25450362	1
SCF:0001461	AC:001267	0.47564105	0.61244791	0.13680686	1
SCF:0001462	AC:001267	0.47564105	0.47850539	0.00286434	1
SCF:0001463	AC:001268	0.68085649	0.87832711	0.19747062	1
SCF:0001464	AC:001268	0.68085649	0.63782622	-0.04303027	0
SCF:0001465	AC:001270	0.96411422	0.88324800	-0.08086622	0
SCF:0001466	AC:001270	0.96411422	0.97324944	0.00913522	1
SCF:0001467	AC:001270	0.96411422	0.97488677	0.01077255	1
SCF:0001468	AC:001271	0.48850468	0.43699539	-0.05150929	0
SCF:0001469	AC:001273	0.79097396	0.96359891	0.17262495	1
SCF:0001470	AC:001273	0.79097396	0.90187306	0.11089910	1
SCF:0001471	AC:001275	0.52882242	0.55104266	0.02222024	1
SCF:0001472	AC:001275	0.52882242	0.64006871	0.11124629	1
SCF:0001473	AC:001275	0.52882242	0.57716822	0.04834580	1
SCF:0001474	AC:001275	0.52882242	0.64269312	0.11387070	1
SCF:0001475	AC:001276	0.74352497	0.71517497	-0.02835000	0
SCF:0001476	AC:001280	0.54701544	0.53385997	-0.01315547	0
SCF:0001477	AC:001281	0.77555178	0.87349466	0.09794288	1
SCF:0001478	AC:001281	0.77555178	0.88535035	0.10979857	1
SCF:0001479	AC:001281	0.77555178	0.82962829	0.05407651	1
SCF:0001480	AC:001282	0.80151898	0.74676904	-0.05474994	0
SCF:0001481	AC:001282	0.80151898	0.68167293	-0.11984605	0
SCF:0001482	AC:001283	0.72223886	0.84428174	0.12204288	1
SCF:0001483	AC:001285	0.70736453	0.75160601	0.04424148	1
SCF:0001484	AC:001285	0.70736453	0.84664444	0.13927991	1
SCF:0001485	AC:001285	0.70736453	0.82765259	0.12028806	1
SCF:0001486	AC:001285	0.70736453	0.76975560	0.06239107	1
SCF:0001487	AC:001287	0.56069404	0.66122311	0.10052907	1
SCF:0001488	AC:001287	0.56069404	0.72271201	0.16201797	1
SCF:0001489	AC:001287	0.56069404	0.69958946	0.13889542	1
SCF:0001490	AC:001287	0.56069404	0.64867413	0.08798009	1
SCF:0001491	AC:001287	0.56069404	0.68467411	0.12398007	1
SCF:0001492	AC:001287	0.56069404	0.51915690	-0.04153714	0
SCF:0001493	AC:001288	0.54532567	0.54679345	0.00146778	1
SCF:0001494	AC:001288	0.54532567	0.55289431	0.00756864	1
SCF:0001495	AC:001289	0.76198948	0.65600400	-0.10598548	0
SCF:0001496	AC:001289	0.76198948	0.87882798	0.11683850	1
SCF:0001497	AC:001293	0.45390710	0.56238371	0.10847661	1
SCF:0001498	AC:001293	0.45390710	0.56238371	0.10847661	1
SCF:0001499	AC:001293	0.45390710	0.36191788	-0.09198922	0
SCF:0001500	AC:001294	0.76431805	0.88735131	0.12303326	1
SCF:0001501	AC:001295	0.94553182	0.99625554	0.05072372	1
SCF:0001502	AC:001296	0.60743621	0.53016791	-0.07726830	0
SCF:0001503	AC:001296	0.60743621	0.73647470	0.12903849	1
SCF:0001504	AC:001297	0.71664101	0.74380837	0.02716736	1
SCF:0001505	AC:001298	0.58468041	0.41116376	-0.17351665	0
SCF:0001506	AC:001300	0.73371509	0.62973058	-0.10398451	0
SCF:0001507	AC:001300	0.73371509	0.69958946	-0.03412563	0
SCF:0001508	AC:001300	0.73371509	0.63442150	-0.09929359	0
SCF:0001509	AC:001300	0.73371509	0.65540543	-0.07830966	0
SCF:0001510	AC:001300	0.73371509	0.72271201	-0.01100308	0
SCF:0001511	AC:001300	0.73371509	0.64867413	-0.08504096	0
SCF:0001512	AC:001303	0.96779048	0.98000994	0.01221946	1
SCF:0001513	AC:001303	0.96779048	0.97939417	0.01160369	1
SCF:0001514	AC:001304	0.19445812	0.58871964	0.39426152	1
SCF:0001515	AC:001305	0.96159351	0.95624769	-0.00534582	0
SCF:0001516	AC:001307	0.91404125	0.95848575	0.04444450	1
SCF:0001517	AC:001309	0.95973325	0.96827436	0.00854111	1
SCF:0001518	AC:001311	0.47554264	0.34694927	-0.12859337	0
SCF:0001519	AC:001311	0.47554264	0.50885959	0.03331695	1
SCF:0001520	AC:001311	0.47554264	0.41307812	-0.06246452	0
SCF:0001521	AC:001315	0.38383042	0.62548103	0.24165061	1
SCF:0001522	AC:001315	0.38383042	0.54276855	0.15893813	1
SCF:0001523	AC:001315	0.38383042	0.65566360	0.27183318	1
SCF:0001524	AC:001315	0.38383042	0.46109812	0.07726770	1
SCF:0001525	AC:001316	0.78697030	0.81875844	0.03178814	1
SCF:0001526	AC:001316	0.78697030	0.82630586	0.03933556	1
SCF:0001527	AC:001316	0.78697030	0.87425794	0.08728764	1
SCF:0001528	AC:001316	0.78697030	0.73743603	-0.04953427	0
SCF:0001529	AC:001316	0.78697030	0.73364031	-0.05332999	0
SCF:0001530	AC:001317	0.67454905	0.75720656	0.08265751	1
SCF:0001531	AC:001317	0.67454905	0.66278196	-0.01176709	0
SCF:0001532	AC:001317	0.67454905	0.57911576	-0.09543329	0
SCF:0001533	AC:001318	0.64432713	0.55302492	-0.09130221	0
SCF:0001534	AC:001321	0.82482167	0.61838053	-0.20644114	0
SCF:0001535	AC:001321	0.82482167	0.79591516	-0.02890651	0
SCF:0001536	AC:001322	0.57937919	0.63868783	0.05930864	1
SCF:0001537	AC:001322	0.57937919	0.62700206	0.04762287	1
SCF:0001538	AC:001322	0.57937919	0.62946190	0.05008271	1
SCF:0001539	AC:001323	0.98388636	0.44855798	-0.53532838	0
SCF:0001540	AC:001323	0.98388636	0.40015708	-0.58372928	0
SCF:0001541	AC:001323	0.98388636	0.48654178	-0.49734458	0
SCF:0001542	AC:001327	0.99091766	0.98622188	-0.00469578	0
SCF:0001543	AC:001328	0.39129453	0.60708967	0.21579514	1
SCF:0001544	AC:001329	0.50680152	0.56508586	0.05828434	1
SCF:0001545	AC:001330	0.86034894	0.96021751	0.09986857	1
SCF:0001546	AC:001330	0.86034894	0.75370896	-0.10663998	0
SCF:0001547	AC:001333	0.99639192	0.99839833	0.00200641	1
SCF:0001548	AC:001333	0.99639192	0.99597693	-0.00041499	0
SCF:0001549	AC:001333	0.99639192	0.99714905	0.00075713	1
SCF:0001550	AC:001334	0.38468272	0.62172511	0.23704239	1
SCF:0001551	AC:001334	0.38468272	0.52359712	0.13891440	1
SCF:0001552	AC:001337	0.59733836	0.69033005	0.09299169	1
SCF:0001553	AC:001337	0.59733836	0.67992912	0.08259076	1
SCF:0001554	AC:001337	0.59733836	0.75319478	0.15585642	1
SCF:0001555	AC:001339	0.94864079	0.99425548	0.04561469	1
SCF:0001556	AC:001340	0.77807251	0.53634104	-0.24173147	0
SCF:0001557	AC:001341	0.53574499	0.32539361	-0.21035138	0
SCF:0001558	AC:001341	0.53574499	0.53574521	0.00000022	1
SCF:0001559	AC:001341	0.53574499	0.57733461	0.04158962	1
SCF:0001560	AC:001341	0.53574499	0.66197995	0.12623496	1
SCF:0001561	AC:001342	0.57511718	0.64832851	0.07321133	1
SCF:0001562	AC:001343	0.41806663	0.72900003	0.31093340	1
SCF:0001563	AC:001343	0.41806663	0.85106230	0.43299567	1
SCF:0001564	AC:001344	0.61722652	0.44328249	-0.17394403	0
SCF:0001565	AC:001346	0.86623585	0.94322047	0.07698462	1
SCF:0001566	AC:001346	0.86623585	0.83081442	-0.03542143	0
SCF:0001567	AC:001346	0.86623585	0.83081442	-0.03542143	0
SCF:0001568	AC:001350	0.62123726	0.81371385	0.19247659	1
SCF:0001569	AC:001352	0.63236726	0.68694108	0.05457382	1
SCF:0001570	AC:001352	0.63236726	0.70183738	0.06947012	1
SCF:0001571	AC:001352	0.63236726	0.54544304	-0.08692422	0
SCF:0001572	AC:001352	0.63236726	0.55153324	-0.08083402	0
SCF:0001573	AC:001353	0.84332144	0.90207186	0.05875042	1
SCF:0001574	AC:001354	0.66853753	0.76691383	0.09837630	1
SCF:0001575	AC:001355	0.84865550	0.96699852	0.11834302	1
SCF:0001576	AC:001359	0.62512284	0.62512302	0.00000018	1
SCF:0001577	AC:001360	0.69536217	0.94073809	0.24537592	1
SCF:0001578	AC:001360	0.69536217	0.55978894	-0.13557323	0
SCF:0001579	AC:001366	0.46657258	0.42769010	-0.03888248	0
SCF:0001580	AC:001366	0.46657258	0.47850539	0.01193281	1
SCF:0001581	AC:001366	0.46657258	0.39841063	-0.06816195	0
SCF:0001582	AC:001367	0.99190006	0.97849718	-0.01340288	0
SCF:0001583	AC:001367	0.99190006	0.99052021	-0.00137985	0
SCF:0001584	AC:001367	0.99190006	0.99041280	-0.00148726	0
SCF:0001585	AC:001368	0.67896256	0.88698345	0.20802089	1
SCF:0001586	AC:001370	0.84981805	0.84835410	-0.00146395	0
SCF:0001587	AC:001371	0.68141796	0.42712310	-0.25429486	0
SCF:0001588	AC:001372	0.47325325	0.41931871	-0.05393454	0
SCF:0001589	AC:001374	0.39929698	0.54527675	0.14597977	1
SCF:0001590	AC:001375	0.87776137	0.74027097	-0.13749040	0
SCF:0001591	AC:001375	0.87776137	0.90466618	0.02690481	1
SCF:0001592	AC:001376	0.95645562	0.96808103	0.01162541	1
SCF:0001593	AC:001376	0.95645562	0.96087626	0.00442064	1
SCF:0001594	AC:001376	0.95645562	0.96409514	0.00763952	1
SCF:0001595	AC:001376	0.95645562	0.96486116	0.00840554	1
SCF:0001596	AC:001379	0.49967849	0.58352408	0.08384559	1
SCF:0001597	AC:001379	0.49967849	0.53469731	0.03501882	1
SCF:0001598	AC:001379	0.49967849	0.56655872	0.06688023	1
SCF:0001599	AC:001379	0.49967849	0.56655872	0.06688023	1
SCF:0001600	AC:001379	0.49967849	0.62253334	0.12285485	1
