pair_id	score_mean	score_sd_across_crop_seeds	score_seed13	score_seed29	score_seed47	score_seed71	score_seed97
SP:0001592	0.78895960	0.00000000	0.78895960	0.78895960	0.78895960	0.78895960	0.78895960
SP:0001594	0.78843886	0.00000000	0.78843886	0.78843886	0.78843886	0.78843886	0.78843886
SP:0001596	0.66102129	0.00000000	0.66102129	0.66102129	0.66102129	0.66102129	0.66102129
SP:0001598	0.96140648	0.00231945	0.96357035	0.95816797	0.96444956	0.96093770	0.95990681
SP:0001601	0.46213792	0.05178972	0.44878377	0.52501201	0.39227926	0.51809117	0.42652339
SP:0001602	0.73039254	0.00000000	0.73039254	0.73039254	0.73039254	0.73039254	0.73039254
SP:0001603	0.84480602	0.00000000	0.84480602	0.84480602	0.84480602	0.84480602	0.84480602
SP:0001604	0.26927838	0.01024109	0.27076067	0.27421318	0.25470982	0.26212061	0.28458763
SP:0001607	0.78473067	0.00000000	0.78473067	0.78473067	0.78473067	0.78473067	0.78473067
SP:0001611	0.73271802	0.00000000	0.73271802	0.73271802	0.73271802	0.73271802	0.73271802
SP:0001612	0.79015491	0.00000000	0.79015491	0.79015491	0.79015491	0.79015491	0.79015491
SP:0001614	0.70046621	0.02651848	0.72760678	0.67675686	0.66094527	0.71997169	0.71705047
SP:0001615	0.72190119	0.04022742	0.74906281	0.67796591	0.68593007	0.78527519	0.71127197
SP:0001616	0.55622722	0.03972689	0.51065628	0.60337880	0.55933418	0.59613568	0.51163116
SP:0001620	0.95707278	0.00137307	0.95761907	0.95860773	0.95683417	0.95773539	0.95456755
SP:0001621	0.93823182	0.00000000	0.93823182	0.93823182	0.93823182	0.93823182	0.93823182
SP:0001623	0.74574250	0.00000000	0.74574250	0.74574250	0.74574250	0.74574250	0.74574250
SP:0001624	0.79557304	0.03571623	0.77688488	0.77854833	0.85661414	0.75381955	0.81199831
SP:0001625	0.26239811	0.00000000	0.26239811	0.26239811	0.26239811	0.26239811	0.26239811
SP:0001627	0.87195194	0.00000000	0.87195194	0.87195194	0.87195194	0.87195194	0.87195194
SP:0001629	0.53405386	0.00000000	0.53405386	0.53405386	0.53405386	0.53405386	0.53405386
SP:0001630	0.27676394	0.00725942	0.27054691	0.27752759	0.28584555	0.26672779	0.28317186
SP:0001631	0.24529826	0.00000000	0.24529826	0.24529826	0.24529826	0.24529826	0.24529826
SP:0001633	0.89876272	0.01436149	0.91455433	0.87776985	0.90479186	0.88600996	0.91068763
SP:0001634	0.94069859	0.00000000	0.94069859	0.94069859	0.94069859	0.94069859	0.94069859
SP:0001635	0.93803978	0.00000000	0.93803978	0.93803978	0.93803978	0.93803978	0.93803978
SP:0001636	0.54047962	0.00000000	0.54047962	0.54047962	0.54047962	0.54047962	0.54047962
SP:0001640	0.79237183	0.03295566	0.73167857	0.81624374	0.82662844	0.79378677	0.79352164
SP:0001642	0.48514628	0.02170459	0.46116545	0.49871842	0.47128422	0.52083449	0.47372885
SP:0001644	0.71683797	0.00000000	0.71683797	0.71683797	0.71683797	0.71683797	0.71683797
SP:0001645	0.41553354	0.00000000	0.41553354	0.41553354	0.41553354	0.41553354	0.41553354
SP:0001646	0.61721130	0.00000000	0.61721130	0.61721130	0.61721130	0.61721130	0.61721130
SP:0001650	0.73620312	0.03380999	0.75950074	0.76285004	0.76219979	0.71948553	0.67697951
SP:0001651	0.35941413	0.00000000	0.35941413	0.35941413	0.35941413	0.35941413	0.35941413
SP:0001652	0.53934574	0.00000000	0.53934574	0.53934574	0.53934574	0.53934574	0.53934574
SP:0001653	0.94971955	0.00000000	0.94971955	0.94971955	0.94971955	0.94971955	0.94971955
SP:0001655	0.44735262	0.05808805	0.53532413	0.48388187	0.36399603	0.42800367	0.42555739
SP:0001656	0.59831786	0.00000000	0.59831786	0.59831786	0.59831786	0.59831786	0.59831786
SP:0001661	0.97771740	0.00000000	0.97771740	0.97771740	0.97771740	0.97771740	0.97771740
SP:0001662	0.94537472	0.00000000	0.94537472	0.94537472	0.94537472	0.94537472	0.94537472
SP:0001663	0.55773363	0.01869849	0.55516736	0.55486501	0.54284445	0.59344104	0.54235031
SP:0001667	0.55368999	0.01765333	0.54981499	0.53006906	0.58496397	0.55194000	0.55166195
SP:0001669	0.48492473	0.00915431	0.48359342	0.49756111	0.46931609	0.48554897	0.48860404
SP:0001671	0.94577560	0.00000000	0.94577560	0.94577560	0.94577560	0.94577560	0.94577560
SP:0001672	0.57853271	0.00543273	0.57221554	0.57696273	0.57366213	0.58513397	0.58468917
SP:0001673	0.25788633	0.00000000	0.25788633	0.25788633	0.25788633	0.25788633	0.25788633
SP:0001675	0.96249741	0.00000000	0.96249741	0.96249741	0.96249741	0.96249741	0.96249741
SP:0001678	0.83964738	0.05744634	0.90016839	0.81635037	0.91023228	0.75834527	0.81314060
SP:0001681	0.57878109	0.01885602	0.61137363	0.57615575	0.55324775	0.57172676	0.58140159
SP:0001682	0.62941658	0.00000000	0.62941658	0.62941658	0.62941658	0.62941658	0.62941658
SP:0001683	0.91354114	0.00000000	0.91354114	0.91354114	0.91354114	0.91354114	0.91354114
SP:0001684	0.88374746	0.00000000	0.88374746	0.88374746	0.88374746	0.88374746	0.88374746
SP:0001685	0.66235600	0.00000000	0.66235600	0.66235600	0.66235600	0.66235600	0.66235600
SP:0001687	0.96390683	0.00000000	0.96390683	0.96390683	0.96390683	0.96390683	0.96390683
SP:0001690	0.97457438	0.00000000	0.97457438	0.97457438	0.97457438	0.97457438	0.97457438
SP:0001691	0.92824497	0.00000000	0.92824497	0.92824497	0.92824497	0.92824497	0.92824497
SP:0001693	0.67496735	0.02870249	0.69855106	0.63690966	0.66007391	0.71668390	0.66261822
SP:0001695	0.86446890	0.00000000	0.86446890	0.86446890	0.86446890	0.86446890	0.86446890
SP:0001699	0.45619659	0.00000000	0.45619659	0.45619659	0.45619659	0.45619659	0.45619659
SP:0001700	0.97598851	0.00642520	0.97778541	0.96842927	0.97932392	0.96907872	0.98532524
SP:0001703	0.94255269	0.00000000	0.94255269	0.94255269	0.94255269	0.94255269	0.94255269
SP:0001705	0.98792765	0.00000000	0.98792765	0.98792765	0.98792765	0.98792765	0.98792765
SP:0001707	0.68765181	0.00000000	0.68765181	0.68765181	0.68765181	0.68765181	0.68765181
SP:0001708	0.75499821	0.00000000	0.75499821	0.75499821	0.75499821	0.75499821	0.75499821
SP:0001709	0.62633710	0.04599444	0.67334384	0.54097555	0.64451656	0.61988390	0.65296564
SP:0001711	0.69187574	0.10508776	0.61414714	0.54277297	0.69930046	0.83912275	0.76403537
SP:0001712	0.71151871	0.00000000	0.71151871	0.71151871	0.71151871	0.71151871	0.71151871
SP:0001714	0.58045843	0.00000000	0.58045843	0.58045843	0.58045843	0.58045843	0.58045843
SP:0001717	0.93016649	0.00411948	0.92337611	0.93630844	0.92966222	0.93052011	0.93096557
SP:0001718	0.97508985	0.00000000	0.97508985	0.97508985	0.97508985	0.97508985	0.97508985
SP:0001719	0.52004206	0.04085759	0.56475045	0.55206851	0.53124546	0.50186144	0.45028442
SP:0001720	0.98766041	0.00000000	0.98766041	0.98766041	0.98766041	0.98766041	0.98766041
SP:0001722	0.93097021	0.00253558	0.92920912	0.92688024	0.93216324	0.93315017	0.93344828
SP:0001728	0.39103168	0.00000000	0.39103168	0.39103168	0.39103168	0.39103168	0.39103168
SP:0001731	0.70887100	0.00000000	0.70887100	0.70887100	0.70887100	0.70887100	0.70887100
SP:0001732	0.83750996	0.00000000	0.83750996	0.83750996	0.83750996	0.83750996	0.83750996
SP:0001733	0.86286726	0.00000000	0.86286726	0.86286726	0.86286726	0.86286726	0.86286726
SP:0001735	0.94359872	0.00000000	0.94359872	0.94359872	0.94359872	0.94359872	0.94359872
SP:0001738	0.80106786	0.02765816	0.83176875	0.75624740	0.82545605	0.80656243	0.78530469
SP:0001740	0.56204813	0.00000000	0.56204813	0.56204813	0.56204813	0.56204813	0.56204813
SP:0001742	0.73843155	0.00000000	0.73843155	0.73843155	0.73843155	0.73843155	0.73843155
SP:0001743	0.54963284	0.00000000	0.54963284	0.54963284	0.54963284	0.54963284	0.54963284
SP:0001744	0.77312057	0.03111615	0.73682141	0.81467670	0.80189044	0.77006987	0.74214443
SP:0001746	0.98259741	0.00000000	0.98259741	0.98259741	0.98259741	0.98259741	0.98259741
SP:0001747	0.97751933	0.00000000	0.97751933	0.97751933	0.97751933	0.97751933	0.97751933
SP:0001749	0.38376253	0.00000000	0.38376253	0.38376253	0.38376253	0.38376253	0.38376253
SP:0001752	0.91126421	0.00504050	0.91547069	0.91800037	0.90734246	0.91121325	0.90429428
SP:0001754	0.92739561	0.00000000	0.92739561	0.92739561	0.92739561	0.92739561	0.92739561
SP:0001755	0.80437848	0.00000000	0.80437848	0.80437848	0.80437848	0.80437848	0.80437848
SP:0001758	0.89750406	0.00000000	0.89750406	0.89750406	0.89750406	0.89750406	0.89750406
SP:0001759	0.71820122	0.00000000	0.71820122	0.71820122	0.71820122	0.71820122	0.71820122
SP:0001760	0.85733602	0.00000000	0.85733602	0.85733602	0.85733602	0.85733602	0.85733602
SP:0001761	0.95655857	0.00300086	0.95759833	0.95585132	0.95687884	0.96087593	0.95158842
SP:0001763	0.97800851	0.00000000	0.97800851	0.97800851	0.97800851	0.97800851	0.97800851
SP:0001764	0.97001774	0.00000000	0.97001774	0.97001774	0.97001774	0.97001774	0.97001774
SP:0001765	0.66430990	0.00000000	0.66430990	0.66430990	0.66430990	0.66430990	0.66430990
SP:0001767	0.92624116	0.00000000	0.92624116	0.92624116	0.92624116	0.92624116	0.92624116
SP:0001768	0.98314941	0.00000000	0.98314941	0.98314941	0.98314941	0.98314941	0.98314941
SP:0001769	0.61671730	0.04473798	0.66153712	0.64620197	0.53486950	0.63466212	0.60631576
SP:0001770	0.80045414	0.00000000	0.80045414	0.80045414	0.80045414	0.80045414	0.80045414
SP:0001772	0.36791004	0.00000000	0.36791004	0.36791004	0.36791004	0.36791004	0.36791004
SP:0001773	0.56820397	0.01495181	0.54899199	0.56825179	0.55439580	0.58737598	0.58200428
SP:0001774	0.65878217	0.00703737	0.67000320	0.65064672	0.65784934	0.66282135	0.65259022
SP:0001775	0.62146110	0.00000000	0.62146110	0.62146110	0.62146110	0.62146110	0.62146110
SP:0001780	0.99225268	0.00000000	0.99225268	0.99225268	0.99225268	0.99225268	0.99225268
SP:0001781	0.56181398	0.00000000	0.56181398	0.56181398	0.56181398	0.56181398	0.56181398
SP:0001783	0.54938752	0.11781070	0.35043301	0.65596958	0.58013155	0.49185596	0.66854750
SP:0001785	0.42374921	0.00000000	0.42374921	0.42374921	0.42374921	0.42374921	0.42374921
SP:0001786	0.41986598	0.00000000	0.41986598	0.41986598	0.41986598	0.41986598	0.41986598
SP:0001788	0.88188979	0.00000000	0.88188979	0.88188979	0.88188979	0.88188979	0.88188979
SP:0001791	0.32041928	0.00000000	0.32041928	0.32041928	0.32041928	0.32041928	0.32041928
SP:0001792	0.63021073	0.02415815	0.60922556	0.63356398	0.65579217	0.65607265	0.59639931
SP:0001795	0.95675337	0.00287419	0.95633468	0.95922071	0.95136469	0.95796182	0.95888492
SP:0001796	0.91441043	0.00853594	0.91495976	0.92959831	0.91490250	0.90713268	0.90545889
SP:0001797	0.91329927	0.00000000	0.91329927	0.91329927	0.91329927	0.91329927	0.91329927
SP:0001799	0.66235697	0.04526202	0.63745577	0.69749096	0.70465243	0.58500337	0.68718234
SP:0001800	0.64941774	0.05635717	0.65070042	0.69380504	0.70851031	0.64668145	0.54739147
SP:0001801	0.87267205	0.00000000	0.87267205	0.87267205	0.87267205	0.87267205	0.87267205
SP:0001802	0.73785276	0.00739137	0.73677662	0.74412769	0.73931244	0.72431737	0.74472966
SP:0001804	0.75279525	0.00000000	0.75279525	0.75279525	0.75279525	0.75279525	0.75279525
SP:0001805	0.98027116	0.00000000	0.98027116	0.98027116	0.98027116	0.98027116	0.98027116
SP:0001806	0.47714024	0.01309990	0.45559110	0.48568815	0.49288667	0.48163645	0.46989882
SP:0001807	0.59536142	0.00000000	0.59536142	0.59536142	0.59536142	0.59536142	0.59536142
SP:0001811	0.53029678	0.00000000	0.53029678	0.53029678	0.53029678	0.53029678	0.53029678
SP:0001814	0.34662647	0.00000000	0.34662647	0.34662647	0.34662647	0.34662647	0.34662647
SP:0001815	0.69278964	0.00000000	0.69278964	0.69278964	0.69278964	0.69278964	0.69278964
SP:0001816	0.88962568	0.04884478	0.85059986	0.83168891	0.95711061	0.93646354	0.87226549
SP:0001817	0.51239094	0.00000000	0.51239094	0.51239094	0.51239094	0.51239094	0.51239094
SP:0001818	0.27640820	0.01129728	0.26604385	0.28768423	0.28284144	0.28568204	0.25978943
SP:0001819	0.48906396	0.00000000	0.48906396	0.48906396	0.48906396	0.48906396	0.48906396
SP:0001820	0.90459378	0.00810170	0.90182198	0.90368423	0.89694634	0.92018348	0.90033287
SP:0001821	0.60955344	0.00000000	0.60955344	0.60955344	0.60955344	0.60955344	0.60955344
SP:0001825	0.96299017	0.00000000	0.96299017	0.96299017	0.96299017	0.96299017	0.96299017
SP:0001827	0.64938539	0.00000000	0.64938539	0.64938539	0.64938539	0.64938539	0.64938539
SP:0001828	0.70543462	0.00000000	0.70543462	0.70543462	0.70543462	0.70543462	0.70543462
SP:0001830	0.62578768	0.01996129	0.62002107	0.59426811	0.64381305	0.62033290	0.65050327
SP:0001832	0.80499866	0.00677224	0.80160996	0.79761055	0.81244880	0.81381080	0.79951319
SP:0001833	0.98235059	0.00000000	0.98235059	0.98235059	0.98235059	0.98235059	0.98235059
SP:0001836	0.96582279	0.00000000	0.96582279	0.96582279	0.96582279	0.96582279	0.96582279
SP:0001838	0.98841968	0.00000000	0.98841968	0.98841968	0.98841968	0.98841968	0.98841968
SP:0001839	0.91548093	0.00080229	0.91440922	0.91654739	0.91495735	0.91523617	0.91625452
SP:0001841	0.77534809	0.03984079	0.74121845	0.83780000	0.72483039	0.78040373	0.79248789
SP:0001844	0.62963111	0.00000000	0.62963111	0.62963111	0.62963111	0.62963111	0.62963111
SP:0001848	0.86028841	0.04702417	0.89820621	0.87511831	0.85550689	0.77217483	0.90043578
SP:0001851	0.58764505	0.01506940	0.59794780	0.58844907	0.56956747	0.60953623	0.57272466
SP:0001856	0.96550885	0.00000000	0.96550885	0.96550885	0.96550885	0.96550885	0.96550885
SP:0001857	0.63261133	0.00000000	0.63261133	0.63261133	0.63261133	0.63261133	0.63261133
SP:0001860	0.53730159	0.04827791	0.55981121	0.48318236	0.55718340	0.48089934	0.60543167
SP:0001861	0.82639381	0.00000000	0.82639381	0.82639381	0.82639381	0.82639381	0.82639381
SP:0001867	0.91204021	0.03678449	0.88889330	0.95010737	0.85542417	0.95167587	0.91410038
SP:0001869	0.53345956	0.01466733	0.52755133	0.51242528	0.53025943	0.54035243	0.55670932
SP:0001872	0.43211036	0.02892919	0.38740383	0.47150746	0.45064850	0.41543308	0.43555891
SP:0001876	0.80437848	0.00000000	0.80437848	0.80437848	0.80437848	0.80437848	0.80437848
SP:0001877	0.69212905	0.06247662	0.69133612	0.80397302	0.69537857	0.65021144	0.61974609
SP:0001879	0.52424276	0.00000000	0.52424276	0.52424276	0.52424276	0.52424276	0.52424276
SP:0001882	0.29866521	0.00000000	0.29866521	0.29866521	0.29866521	0.29866521	0.29866521
SP:0001883	0.99428421	0.00000000	0.99428421	0.99428421	0.99428421	0.99428421	0.99428421
SP:0001888	0.89959192	0.00000000	0.89959192	0.89959192	0.89959192	0.89959192	0.89959192
SP:0001892	0.93934518	0.00359139	0.93546629	0.94420105	0.94312364	0.93659261	0.93734228
SP:0001894	0.56282036	0.00000000	0.56282036	0.56282036	0.56282036	0.56282036	0.56282036
SP:0001895	0.51754674	0.01543865	0.53409363	0.50898613	0.49947628	0.53787427	0.50730339
SP:0001896	0.99797413	0.00000000	0.99797413	0.99797413	0.99797413	0.99797413	0.99797413
SP:0001899	0.70508640	0.00000000	0.70508640	0.70508640	0.70508640	0.70508640	0.70508640
SP:0001900	0.24471729	0.00000000	0.24471729	0.24471729	0.24471729	0.24471729	0.24471729
SP:0001901	0.44548770	0.00000000	0.44548770	0.44548770	0.44548770	0.44548770	0.44548770
SP:0001902	0.43981766	0.00000000	0.43981766	0.43981766	0.43981766	0.43981766	0.43981766
SP:0001903	0.59655134	0.04710720	0.58582396	0.68671366	0.55880681	0.59240085	0.55901144
SP:0001905	0.54463187	0.00899827	0.53947392	0.54244691	0.54246437	0.53666810	0.56210603
SP:0001908	0.95917193	0.00412540	0.95697152	0.96349865	0.95363626	0.96441758	0.95733563
SP:0001909	0.47752292	0.04855669	0.47466096	0.48432279	0.56397887	0.42299387	0.44165814
SP:0001910	0.69460658	0.00000000	0.69460658	0.69460658	0.69460658	0.69460658	0.69460658
SP:0001911	0.98273268	0.00138262	0.98459038	0.98130202	0.98392430	0.98110774	0.98273894
SP:0001912	0.61903316	0.00000000	0.61903316	0.61903316	0.61903316	0.61903316	0.61903316
SP:0001913	0.52963694	0.00000000	0.52963694	0.52963694	0.52963694	0.52963694	0.52963694
SP:0001914	0.81664956	0.00000000	0.81664956	0.81664956	0.81664956	0.81664956	0.81664956
SP:0001915	0.41507180	0.00000000	0.41507180	0.41507180	0.41507180	0.41507180	0.41507180
SP:0001917	0.64485836	0.00000000	0.64485836	0.64485836	0.64485836	0.64485836	0.64485836
SP:0001918	0.96612987	0.00000000	0.96612987	0.96612987	0.96612987	0.96612987	0.96612987
SP:0001919	0.83004114	0.00000000	0.83004114	0.83004114	0.83004114	0.83004114	0.83004114
SP:0001925	0.39351292	0.00000000	0.39351292	0.39351292	0.39351292	0.39351292	0.39351292
SP:0001926	0.91039172	0.00000000	0.91039172	0.91039172	0.91039172	0.91039172	0.91039172
SP:0001930	0.56146785	0.00000000	0.56146785	0.56146785	0.56146785	0.56146785	0.56146785
SP:0001932	0.62245975	0.00000000	0.62245975	0.62245975	0.62245975	0.62245975	0.62245975
SP:0001934	0.77697396	0.00000000	0.77697396	0.77697396	0.77697396	0.77697396	0.77697396
SP:0001935	0.55280374	0.05249396	0.60423878	0.52028831	0.49451794	0.51815830	0.62681537
SP:0001936	0.58561293	0.00934274	0.60130171	0.58682613	0.58723785	0.57904767	0.57365127
SP:0001937	0.94493693	0.00000000	0.94493693	0.94493693	0.94493693	0.94493693	0.94493693
SP:0001938	0.68543962	0.00363143	0.68656407	0.67941205	0.68339662	0.68905806	0.68876731
SP:0001939	0.46745362	0.00716786	0.47764905	0.46459980	0.45584929	0.47031109	0.46885886
SP:0001941	0.33913317	0.00000000	0.33913317	0.33913317	0.33913317	0.33913317	0.33913317
SP:0001942	0.39852493	0.00000000	0.39852493	0.39852493	0.39852493	0.39852493	0.39852493
SP:0001945	0.46733611	0.04557019	0.42722998	0.43090415	0.46474790	0.55332253	0.46047598
SP:0001947	0.80217657	0.00000000	0.80217657	0.80217657	0.80217657	0.80217657	0.80217657
SP:0001951	0.72374067	0.00000000	0.72374067	0.72374067	0.72374067	0.72374067	0.72374067
SP:0001952	0.72904589	0.01367793	0.74704528	0.74404132	0.71502620	0.72179529	0.71732134
SP:0001953	0.92947435	0.00000000	0.92947435	0.92947435	0.92947435	0.92947435	0.92947435
SP:0001957	0.70065704	0.00000000	0.70065704	0.70065704	0.70065704	0.70065704	0.70065704
SP:0001959	0.81646635	0.02758502	0.86396391	0.79949600	0.78445712	0.82804635	0.80636838
SP:0001960	0.33062358	0.00000000	0.33062358	0.33062358	0.33062358	0.33062358	0.33062358
SP:0001961	0.84320834	0.00000000	0.84320834	0.84320834	0.84320834	0.84320834	0.84320834
SP:0001962	0.68601725	0.00531009	0.69346004	0.68902653	0.68745089	0.68146074	0.67868805
SP:0001963	0.49269910	0.02674244	0.47542627	0.51542773	0.51625868	0.50806487	0.44831793
SP:0001964	0.98479691	0.00000000	0.98479691	0.98479691	0.98479691	0.98479691	0.98479691
SP:0001965	0.71236623	0.00000000	0.71236623	0.71236623	0.71236623	0.71236623	0.71236623
SP:0001968	0.36418525	0.00887621	0.35299567	0.37743637	0.36967951	0.36455490	0.35625980
SP:0001969	0.38573930	0.11300205	0.49016697	0.18700583	0.36427357	0.49968254	0.38756757
SP:0001971	0.91963443	0.02935939	0.90903569	0.95811066	0.94743818	0.87776053	0.90582708
SP:0001972	0.57389730	0.00000000	0.57389730	0.57389730	0.57389730	0.57389730	0.57389730
SP:0001973	0.87061820	0.00657635	0.87386289	0.87387836	0.86088672	0.87913000	0.86533305
SP:0001974	0.53423079	0.00000000	0.53423079	0.53423079	0.53423079	0.53423079	0.53423079
SP:0001976	0.70511007	0.00000000	0.70511007	0.70511007	0.70511007	0.70511007	0.70511007
SP:0001977	0.51320195	0.07900702	0.49949316	0.57185778	0.42955188	0.43296477	0.63214213
SP:0001978	0.45469081	0.02580465	0.43782491	0.48127544	0.41842234	0.44965785	0.48627350
SP:0001979	0.82646424	0.00000000	0.82646424	0.82646424	0.82646424	0.82646424	0.82646424
SP:0001980	0.87350529	0.00000000	0.87350529	0.87350529	0.87350529	0.87350529	0.87350529
SP:0001982	0.60707307	0.00000000	0.60707307	0.60707307	0.60707307	0.60707307	0.60707307
SP:0001983	0.79133186	0.00000000	0.79133186	0.79133186	0.79133186	0.79133186	0.79133186
SP:0001984	0.40682346	0.01896098	0.37145105	0.40557614	0.41169189	0.41977880	0.42561942
SP:0001986	0.93587738	0.01708186	0.95795221	0.92833936	0.92572239	0.91366017	0.95371279
SP:0001989	0.62462398	0.00000000	0.62462398	0.62462398	0.62462398	0.62462398	0.62462398
SP:0001995	0.57887880	0.00000000	0.57887880	0.57887880	0.57887880	0.57887880	0.57887880
SP:0001997	0.64701439	0.01256003	0.65448511	0.64380527	0.63528773	0.66743949	0.63405437
SP:0001998	0.95669104	0.00372628	0.96321911	0.95388788	0.95335839	0.95846582	0.95452401
SP:0001999	0.67741169	0.00000000	0.67741169	0.67741169	0.67741169	0.67741169	0.67741169
SP:0002000	0.56384755	0.01803140	0.59749772	0.56458151	0.54441423	0.55507467	0.55766961
SP:0002002	0.79315898	0.00000000	0.79315898	0.79315898	0.79315898	0.79315898	0.79315898
SP:0002003	0.98813042	0.00000000	0.98813042	0.98813042	0.98813042	0.98813042	0.98813042
SP:0002005	0.61518592	0.01175055	0.61811591	0.63288382	0.59752698	0.61881669	0.60858623
