source	record_id	protein_a	protein_b	taxon_a	taxon_b	assay_raw	assay_ontology	old_historical_class	eligible_common_qc	score	pair_tokens	exact_string_positive_overlap	biophysical_only
Negatome	NEG:00810	P20942	Q32L40	10116	9913	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999618	805	0	0
Negatome	NEG:00811	P20963	Q6PIZ9	9606	9606	MI:0663 - confocal microscopy	other_or_unresolved	other	1	0.090989	353	0	0
Negatome	NEG:00812	P21109	Q99733	9986	9606	MI:0004 - affinity chromatography technology, MI:0848 - 125i radiolabel	reconstituted_direct	direct_binary	0	0.00011	733	0	0
Negatome	NEG:00813	P21237	P24786	10090	9823	MI:0030 - cross-linking study	cell_binary_proximity	direct_binary	0	0.960774	1077	0	0
Negatome	NEG:00814	P21246	P26641	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.001082	608	0	0
Negatome	NEG:00815	P21246	P55854	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	9.7e-05	274	0	0
Negatome	NEG:00816	P21246	Q16891	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.000329	929	0	0
Negatome	NEG:00817	P21246	Q5T3J3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	5.5e-05	940	0	0
Negatome	NEG:00818	P21246	Q7L311	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	6.9e-05	803	0	0
Negatome	NEG:00819	P21246	Q9H213	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	8.8e-05	390	0	0
Negatome	NEG:00820	P21246	Q9P2H0	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000121	1288	0	0
Negatome	NEG:00821	P21246	Q9UKY1	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	9.9e-05	1044	0	0
Negatome	NEG:00822	P21246	Q9UM73	9606	9606	MI:0019 - coimmunoprecipitation, MI:0110 - text mining	co_complex_association	association	0	0.077447	1791	1	0
Negatome	NEG:00823	P21274	Q24468	10090	7227	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.997781	913	0	0
Negatome	NEG:00824	P21675	Q12962	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.996091	2114	0	0
Negatome	NEG:00825	P21707	P47709	10116	10116	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.380795	1108	0	0
Negatome	NEG:00826	P21781	P22607	9606	9606	MI:0405 - competition binding	reconstituted_direct	direct_binary	0	0.978252	1003	0	0
Negatome	NEG:00827	P21917	Q53G59	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.000155	990	0	0
Negatome	NEG:00828	P21981	P43407	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000542	891	0	0
Negatome	NEG:00829	P22003	P36894	9606	9606	MI:0405 - competition binding	reconstituted_direct	direct_binary	1	0.999174	989	0	0
Negatome	NEG:00830	P22004	P36894	9606	9606	MI:0405 - competition binding	reconstituted_direct	direct_binary	0	0.999396	1048	1	0
Negatome	NEG:00831	P22561	P50462	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000215	646	0	0
Negatome	NEG:00832	P22561	Q62523	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000367	1016	0	0
Negatome	NEG:00833	P22681	Q6PIZ9	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.469923	1095	0	0
Negatome	NEG:00834	P22736	Q14686	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.002499	2664	0	0
Negatome	NEG:00835	P23297	P31949	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999562	202	0	0
Negatome	NEG:00836	P23299	Q9WTW2	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.998408	235	0	0
Negatome	NEG:00837	P23514	Q62824	10116	10116	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.004401	1931	0	0
Negatome	NEG:00838	P23634	P27348	9606	9606	MI:0006 - anti bait coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.00031	1489	0	0
Negatome	NEG:00839	P23634	P63104	9606	9606	MI:0006 - anti bait coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000379	1489	0	0
Negatome	NEG:00840	P23769	Q04724	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.638608	1253	0	0
Negatome	NEG:00841	P23819	Q62108	10090	10090	MI:0676 - tandem affinity purification	co_complex_association	association	0	0.005737	1610	0	0
Negatome	NEG:00842	P24385	P49736	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.985811	1202	0	0
Negatome	NEG:00843	P24385	Q9UBD5	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.996307	1009	0	0
Negatome	NEG:00844	P24394	P35225	9606	9606	MI:0004 - affinity chromatography technologies | MI:0110 - text mining, MI:0405 - competition binding	reconstituted_direct	direct_binary	0	0.999367	974	1	0
Negatome	NEG:00845	P24394	Q8WXW3	9606	9606	MI:0411- enzyme linked immunosorbent assay	reconstituted_direct	direct_binary	0	0.000248	1585	0	0
Negatome	NEG:00846	P24666	P35590	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	8.1e-05	1299	0	0
Negatome	NEG:00847	P24941	P49736	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.999829	1205	0	0
Negatome	NEG:00848	P24941	Q14186	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.999746	711	0	0
Negatome	NEG:00849	P24941	Q9UBD5	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.999345	1012	0	0
Negatome	NEG:00850	P25100	P41220	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	1	5.9e-05	786	0	0
Negatome	NEG:00851	P25205	P42224	9606	9606	MI:0059 - gst pull down	reconstituted_direct	direct_binary	0	0.072347	1561	0	0
Negatome	NEG:00852	P25206	Q7L590	10090	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.997923	1690	0	0
Negatome	NEG:00853	P25208	Q13952	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.998663	668	0	0
Negatome	NEG:00854	P25311	P61769	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	1	0.999726	420	0	0
Negatome	NEG:00855	P25490	Q13330	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.999903	1132	0	0
Negatome	NEG:00856	P25697	P25856	3702	3702	MI:0071 - molecular sieving	co_complex_association	association	0	0.000402	794	0	0
Negatome	NEG:00857	P25697	Q9LZP9	3702	3702	MI:0071 - molecular sieving	co_complex_association	association	0	0.009102	529	0	0
Negatome	NEG:00858	P25815	P36871	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	1	0.00014	660	0	0
Negatome	NEG:00859	P25822	P31007	7227	7227	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	5.5e-05	2506	0	0
Negatome	NEG:00860	P25916	Q92769	10090	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.998622	815	0	0
Negatome	NEG:00861	P25942	Q13077	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	1	0.99969	696	0	0
Negatome	NEG:00862	P25942	Q9BUZ4	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	1	0.999712	750	0	0
Negatome	NEG:00863	P25942	Q9Y4K3	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.999879	802	1	0
Negatome	NEG:00864	P25963	P31150	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.00013	767	0	0
Negatome	NEG:00865	P25963	P36915	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000591	927	0	0
Negatome	NEG:00866	P25963	P41240	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.662564	770	0	0
Negatome	NEG:00867	P25963	P62879	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.001646	660	0	0
Negatome	NEG:00868	P25963	Q02535	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.010911	439	0	0
Negatome	NEG:00869	P25963	Q14192	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.996929	599	0	0
Negatome	NEG:00870	P25963	Q16828	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.861261	701	0	0
Negatome	NEG:00871	P25963	Q68DY1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000493	848	0	0
Negatome	NEG:00872	P25963	Q70SY1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.00028	840	0	0
Negatome	NEG:00873	P25963	Q8TAU0	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000265	684	0	0
Negatome	NEG:00874	P25963	Q8TBX8	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.463223	741	0	0
Negatome	NEG:00875	P25963	Q92730	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.998905	552	0	0
Negatome	NEG:00876	P25963	Q92785	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.001658	711	0	0
Negatome	NEG:00877	P25963	Q93096	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.00507	493	0	0
Negatome	NEG:00878	P25963	Q9H6S3	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000386	1035	0	0
Negatome	NEG:00879	P25963	Q9H9D4	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.003885	1040	0	0
Negatome	NEG:00880	P25963	Q9NQX6	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000853	783	0	0
Negatome	NEG:00881	P25963	Q9UH92	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.00521	618	0	0
Negatome	NEG:00882	P25963	Q9UHR5	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000294	628	0	0
Negatome	NEG:00883	P25963	Q9UHX1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.497158	879	0	0
Negatome	NEG:00884	P26038	Q92558	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.01875	1139	0	0
Negatome	NEG:00885	P26038	Q9H204	9606	9606	MI:0004 - affinity chromatography technology, MI:0110 - text mmining	co_complex_association	association	1	0.001213	758	0	0
Negatome	NEG:00886	P26368	Q02040	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000977	1173	0	0
Negatome	NEG:00887	P26450	P97465	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999337	1209	0	0
Negatome	NEG:00888	P26641	P51693	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	8.1e-05	1090	0	0
Negatome	NEG:00889	P26641	P55854	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.831215	543	0	0
Negatome	NEG:00890	P26641	Q12873	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.002518	2440	0	0
Negatome	NEG:00891	P26641	Q16891	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.001648	1198	0	0
Negatome	NEG:00892	P26641	Q5T3J3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.615851	1209	0	0
Negatome	NEG:00893	P26641	Q7L311	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.005929	1072	0	0
Negatome	NEG:00894	P26641	Q8N2W9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.000649	950	0	0
Negatome	NEG:00895	P26641	Q9H213	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.06553	659	0	0
Negatome	NEG:00896	P26641	Q9P2H0	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.002474	1557	0	0
Negatome	NEG:00897	P26641	Q9UKY1	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000301	1313	0	0
Negatome	NEG:00898	P27037	Q13347	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	9.7e-05	841	0	0
Negatome	NEG:00899	P27348	P31749	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.999617	728	0	0
Negatome	NEG:00900	P27348	Q01814	9606	9606	MI:0006 - anti bait coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000232	1491	0	0
Negatome	NEG:00901	P27361	Q49A26	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.000228	935	0	0
Negatome	NEG:00902	P27361	Q9BV47	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.022038	593	0	0
Negatome	NEG:00903	P27361	Q9H2B2	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	8.8e-05	807	0	0
Negatome	NEG:00904	P27512	Q61559	10090	10090	MI:0110 - text mining, MI:0114 x-ray crystallography	reconstituted_direct	direct_binary	0	0.005017	657	0	0
Negatome	NEG:00905	P27584	Q10282	284812	284812	MI:0018 - two hybrid, MI:0110 - text mining	cell_binary_proximity	direct_binary	0	0.000613	715	0	0
Negatome	NEG:00906	P27601	Q76MZ3	10090	10090	MI:0059 - gst pull down	reconstituted_direct	direct_binary	0	0.924474	969	0	0
Negatome	NEG:00907	P27699	Q8R4I4	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000129	828	0	0
Negatome	NEG:00908	P27701	Q03405	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.018425	605	0	0
Negatome	NEG:00909	P27815	P63244	9606	9606	MI:0019 - coimmunoprecipitation; MI:0018 | MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.712578	1206	0	0
Negatome	NEG:00910	P27882	P36046	559292	559292	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000345	595	0	0
Negatome	NEG:00911	P27986	Q15303	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.044995	2035	0	0
Negatome	NEG:00912	P28033	P62500	10090	10090	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.000163	1376	0	0
Negatome	NEG:00913	P28069	Q04724	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.992249	1064	0	0
Negatome	NEG:00914	P28328	P56589	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999915	681	0	0
Negatome	NEG:00915	P28328	Q92968	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.043261	711	0	0
Negatome	NEG:00916	P28328	Q9Y5Y5	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.921073	644	0	0
Negatome	NEG:00917	P28360	Q04724	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.996149	1076	0	0
Negatome	NEG:00918	P28482	Q8TAX0	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.000203	629	0	0
Negatome	NEG:00919	P28494	Q62824	10116	10116	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000113	2126	0	0
Negatome	NEG:00920	P28651	Q9ERP3	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	6.5e-05	660	0	0
Negatome	NEG:00921	P28652	Q62108	10090	10090	MI:0676 - tandem affinity purification	co_complex_association	association	0	0.208007	1269	0	0
Negatome	NEG:00922	P28749	Q13547	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.680321	1553	0	0
Negatome	NEG:00923	P29351	Q8C180	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.998888	1106	0	0
Negatome	NEG:00924	P29476	P63170	10116	10116	MI:0059 - gst pull down	reconstituted_direct	direct_binary	0	0.364677	1521	0	0
Negatome	NEG:00925	P29590	P35548	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.990421	1152	0	0
Negatome	NEG:00926	P29965	Q68396	9606	311339	MI:0110 - text mining, MI:0411 - enzyme linked immunosorbent assay	reconstituted_direct	direct_binary	0	0.999533	440	0	0
Negatome	NEG:00927	P30117	Q92985	10377	9606	MI:0045 - experimental	other_or_unresolved	other	0	8e-05	723	0	0
Negatome	NEG:00928	P30154	P63151	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.551498	1051	0	0
Negatome	NEG:00929	P30154	Q15172	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999314	1090	0	0
Negatome	NEG:00930	P30154	Q15173	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.998614	1101	0	0
Negatome	NEG:00931	P30260	P50750	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.085804	1199	0	0
Negatome	NEG:00932	P30658	P56546	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.002689	967	0	0
Negatome	NEG:00933	P30882	P51680	10090	10090	MI:0405 - competition binding	reconstituted_direct	direct_binary	0	0.999711	454	0	0
Negatome	NEG:00934	P31016	P41350	10116	10116	MI:0029 - cosedimentation through density gradient	other_or_unresolved	other	0	0.999175	905	0	0
Negatome	NEG:00935	P31016	P97879	10116	10116	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.004646	1839	0	0
Negatome	NEG:00936	P31016	Q9WTW1	10116	10116	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000657	1770	0	0
Negatome	NEG:00937	P31150	P41240	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000104	900	0	0
Negatome	NEG:00938	P31150	P62879	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	9.3e-05	790	0	0
Negatome	NEG:00939	P31150	Q02535	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.5e-05	569	0	0
Negatome	NEG:00940	P31150	Q14192	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.00135	729	0	0
Negatome	NEG:00941	P31150	Q16828	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.5e-05	831	0	0
Negatome	NEG:00942	P31150	Q68DY1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.9e-05	978	0	0
Negatome	NEG:00943	P31150	Q70SY1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.5e-05	970	0	0
Negatome	NEG:00944	P31150	Q8TAU0	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.5e-05	814	0	0
Negatome	NEG:00945	P31150	Q8TBX8	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.7e-05	871	0	0
Negatome	NEG:00946	P31150	Q92730	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.999785	682	0	0
Negatome	NEG:00947	P31150	Q92785	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	9e-05	841	0	0
Negatome	NEG:00948	P31150	Q93096	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.0023	623	0	0
Negatome	NEG:00949	P31150	Q9H2S9	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	7.9e-05	1035	0	0
Negatome	NEG:00950	P31150	Q9H6S3	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	6.5e-05	1165	0	0
Negatome	NEG:00951	P31150	Q9H9D4	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000124	1170	0	0
Negatome	NEG:00952	P31150	Q9NQX6	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7e-05	913	0	0
Negatome	NEG:00953	P31150	Q9UDV6	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.9e-05	945	0	0
Negatome	NEG:00954	P31150	Q9UH92	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.9e-05	748	0	0
Negatome	NEG:00955	P31150	Q9UHR5	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.6e-05	758	0	0
Negatome	NEG:00956	P31150	Q9UHX1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000123	1009	0	0
Negatome	NEG:00957	P31269	P84022	9606	9606	MI:0413 - electrophoretic mobility shift assay	other_or_unresolved	other	1	0.99917	700	0	0
Negatome	NEG:00958	P31269	Q15796	9606	9606	MI:0413 - electrophoretic mobility shift assay	other_or_unresolved	other	1	0.998828	742	0	0
Negatome	NEG:00959	P31273	P84022	9606	9606	MI:0413 - electrophoretic mobility shift assay	other_or_unresolved	other	1	0.999741	670	0	0
Negatome	NEG:00960	P31273	Q15796	9606	9606	MI:0413 - electrophoretic mobility shift assay	other_or_unresolved	other	1	0.999774	712	0	0
Negatome	NEG:00961	P31311	Q60954	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.995256	706	0	0
