triplet_id	anchor	negative_partner_c	positive_partner_d	counterfactual_grade_provisional	assembly_size_stratum	sequence_similarity_bin	plminteract_ac	plminteract_ad	plminteract_finetuned_ac	plminteract_finetuned_ad	dscript_ac	dscript_ad	topsy_turvy_ac	topsy_turvy_ad
SCF:0001522	Q03124	Q12406	P25632	CF-B-provisional	11_24	remote_sequence	0.004483	0.000133	0.042831	0.972395	0.004177	0.004174	0.498447	0.460249
SCF:0001523	Q03124	Q12406	Q02206	CF-B-provisional	11_24	remote_sequence	0.004483	0.005553	0.042831	0.967130	0.004177	0.004175	0.498447	0.219894
SCF:0001524	Q12406	Q03124	Q05123	CF-B-provisional	11_24	remote_sequence	0.004483	0.271328	0.042831	0.961731	0.004177	0.213715	0.498447	0.687425
SCF:0001525	I7MG46	Q24CL2	A4VD15	CF-B-provisional	11_24	remote_sequence	0.007847	0.044929	0.036732	0.984151	0.004178	0.004178	0.416534	0.083910
SCF:0001526	I7MG46	Q24CL2	Q23S05	CF-B-provisional	11_24	remote_sequence	0.007847	0.978919	0.036732	0.965736	0.004178	0.004180	0.416534	0.369392
SCF:0001527	I7MG46	Q24CL2	Q23YW7	CF-B-provisional	11_24	remote_sequence	0.007847	0.244343	0.036732	0.990423	0.004178	0.004180	0.416534	0.052352
SCF:0001528	Q24CL2	I7MG46	Q23S05	CF-B-provisional	11_24	remote_sequence	0.007847	0.079286	0.036732	0.890227	0.004178	0.004184	0.416534	0.256320
SCF:0001529	Q24CL2	I7MG46	I7M6D6	CF-B-provisional	11_24	remote_sequence	0.007847	0.000215	0.036732	0.972821	0.004178	0.004185	0.416534	0.457020
SCF:0001530	P02359	P0A707	P0A7V3	CF-B-provisional	11_24	medium	0.999933	0.999944	0.234768	0.733731	0.773964	0.619811	0.831352	0.530082
SCF:0001531	P02359	P0A707	P0A7V8	CF-B-provisional	11_24	remote_sequence	0.999933	0.999929	0.234768	0.806806	0.773964	0.881360	0.831352	0.820157
SCF:0001532	P02359	P0A707	P40711	CF-B-provisional	11_24	remote_sequence	0.999933	0.999921	0.234768	0.683190	0.773964	0.786783	0.831352	0.818396
SCF:0001533	P16687	P16679	P16678	CF-B-provisional	11_24	medium	0.000106	0.000611	0.015948	0.993294	0.005230	0.004596	0.123731	0.797098
SCF:0001534	F4J3N2	Q9SAJ3	F4KF14	CF-B-provisional	11_24	medium	0.048316	0.202357	0.704481	0.735407	0.005916	0.005140	0.677372	0.477051
SCF:0001535	F4J3N2	Q9SAJ3	O22993	CF-B-provisional	11_24	medium	0.048316	0.006121	0.704481	0.821338	0.005916	0.004469	0.677372	0.647815
SCF:0001536	A0A8D1GCS3	I3LGP4	Q7KZ85	CF-B-provisional	11_24	remote_sequence	0.999348	0.990086	0.258544	0.926639	0.004180	0.004871	0.181732	0.648333
SCF:0001537	I3LGP4	A0A8D1GCS3	A0A287ADR4	CF-B-provisional	11_24	high	0.999348	0.989296	0.258544	0.931757	0.004180	0.004180	0.181732	0.181732
SCF:0001538	I3LGP4	A0A8D1GCS3	A0A4X1VM56	CF-B-provisional	11_24	high	0.999348	0.998086	0.258544	0.906587	0.004180	0.004183	0.181732	0.275604
SCF:0001539	P07470	Q01321	P00004	CF-B-provisional	11_24	medium	0.999912	0.990456	0.123301	0.983276	0.819634	0.889470	0.533660	0.581666
SCF:0001540	P07470	Q01321	P62894	CF-B-provisional	11_24	remote_sequence	0.999912	0.991612	0.123301	0.987877	0.819634	0.591917	0.533660	0.608096
SCF:0001541	Q01321	P07470	P00429	CF-B-provisional	11_24	medium	0.999912	0.999887	0.123301	0.883081	0.819634	0.010193	0.533660	0.684106
SCF:0001542	Q9SUI5	Q9S7N7	Q9SHE8	CF-B-provisional	11_24	remote_sequence	0.999784	0.996843	0.489999	0.740814	0.009653	0.004498	0.513025	0.395725
SCF:0001543	P32563	P38784	P22203	CF-B-provisional	11_24	remote_sequence	0.000074	0.999790	0.004790	0.969114	0.004179	0.004183	0.033761	0.137288
SCF:0001544	P48011	Q09177	P87123	CF-B-provisional	11_24	medium	0.999913	0.999926	0.394289	0.815862	0.004200	0.004199	0.006069	0.657735
SCF:0001545	A0QSG2	A0QVB8	A0QSD7	CF-B-provisional	11_24	medium	0.999868	0.999884	0.277953	0.826637	0.894509	0.819752	0.826777	0.864584
SCF:0001546	A0QVB8	A0QSG2	A0R7F7	CF-B-provisional	11_24	remote_sequence	0.999868	0.999762	0.277953	0.793539	0.894509	0.923813	0.826777	0.826331
SCF:0001547	Q8DIN8	Q8DJZ6	Q8DIQ0	CF-B-provisional	11_24	medium	0.768409	0.648366	0.331732	0.890141	0.004175	0.004175	0.530788	0.511986
SCF:0001548	Q8DIN8	Q8DJZ6	P59087	CF-B-provisional	11_24	remote_sequence	0.768409	0.996631	0.331732	0.947058	0.004175	0.004172	0.530788	0.480869
SCF:0001549	Q8DJZ6	Q8DIN8	Q8DHA7	CF-B-provisional	11_24	remote_sequence	0.768409	0.982875	0.331732	0.988132	0.004175	0.004176	0.530788	0.569601
SCF:0001550	O15212	Q99832	P50991	CF-B-provisional	11_24	medium	0.999907	0.999879	0.088006	0.759654	0.004190	0.004183	0.506585	0.499210
SCF:0001551	O15212	Q99832	P50990	CF-B-provisional	11_24	medium	0.999907	0.999853	0.088006	0.733554	0.004190	0.004193	0.506585	0.334621
SCF:0001552	A0A341UET3	W5BFB7	W5I035	CF-B-provisional	11_24	remote_sequence	0.999895	0.999939	0.712142	0.495726	0.780831	0.883164	0.468693	0.788626
SCF:0001553	A0A341UET3	W5BFB7	Q5XUU9	CF-B-provisional	11_24	remote_sequence	0.999895	0.999900	0.712142	0.461712	0.780831	0.877089	0.468693	0.783192
SCF:0001554	A0A341UET3	W5BFB7	W5FPA7	CF-B-provisional	11_24	remote_sequence	0.999895	0.999878	0.712142	0.656589	0.780831	0.934285	0.468693	0.663050
SCF:0001555	A0A0M3KL13	P16002	A0A0M3KL11	CF-B-provisional	11_24	remote_sequence	0.996822	0.997734	0.129885	0.704546	0.004303	0.004273	0.008599	0.547570
SCF:0001556	P53073	P39543	P47133	CF-B-provisional	3_10	remote_sequence	0.999211	0.857532	0.081482	0.984256	0.004189	0.004175	0.208969	0.045007
SCF:0001557	A4VE64	Q22MV2	I7MHB1	CF-B-provisional	11_24	remote_sequence	0.099833	0.025191	0.116625	0.688597	0.004179	0.004177	0.360184	0.069927
SCF:0001558	Q22MV2	A4VE64	Q1HFW2	CF-B-provisional	11_24	high	0.099833	0.043280	0.116625	0.724600	0.004179	0.004179	0.360184	0.360189
SCF:0001559	Q22MV2	A4VE64	W7XJB1	CF-B-provisional	11_24	medium	0.099833	0.990347	0.116625	0.809279	0.004179	0.004174	0.360184	0.174015
SCF:0001560	Q22MV2	A4VE64	Q1HFV9	CF-B-provisional	11_24	medium	0.099833	0.025082	0.116625	0.753233	0.004179	0.004175	0.360184	0.174022
SCF:0001561	Q13098	Q9UBF6	P62877	CF-B-provisional	11_24	high	0.922231	0.999238	0.206867	0.662933	0.004181	0.546484	0.663039	0.665520
SCF:0001562	A0QVB8	A0QZ86	A0QSD7	CF-B-provisional	11_24	remote_sequence	0.988776	0.999924	0.688488	0.629400	0.007567	0.904034	0.499431	0.879227
SCF:0001563	A0QVB8	A0QZ86	A0QSD2	CF-B-provisional	11_24	remote_sequence	0.988776	0.999849	0.688488	0.595362	0.007567	0.877600	0.499431	0.854917
SCF:0001564	Q980L5	Q980Q9	Q7LXK4	CF-B-provisional	11_24	remote_sequence	0.022083	0.999162	0.100243	0.861882	0.004179	0.004198	0.336074	0.629977
SCF:0001565	A0QSE0	A0QSP9	A0QS96	CF-B-provisional	11_24	remote_sequence	0.999931	0.999890	0.499181	0.604214	0.672811	0.267842	0.677415	0.780734
SCF:0001566	A0QSP9	A0QSE0	A0QSD0	CF-B-provisional	11_24	medium	0.999931	0.999927	0.499181	0.893444	0.672811	0.902859	0.677415	0.724352
SCF:0001567	A0QSP9	A0QSE0	A0A7I7K4Z0	CF-B-provisional	11_24	medium	0.999931	0.999927	0.499181	0.893444	0.672811	0.902859	0.677415	0.724352
SCF:0001568	K4CYU9	A0A3Q7I5D6	A0A3Q7JDZ0	CF-B-provisional	11_24	remote_sequence	0.999950	0.999936	0.445510	0.647272	0.705533	0.953158	0.769740	0.787510
SCF:0001569	Q4FZW5	Q7ZX96	A2RV69	CF-B-provisional	11_24	medium	0.999908	0.999915	0.505578	0.931883	0.004177	0.004187	0.721625	0.655887
SCF:0001570	Q4FZW5	Q7ZX96	A0A1L8H1I9	CF-B-provisional	11_24	remote_sequence	0.999908	0.999665	0.505578	0.982754	0.004177	0.004183	0.721625	0.747179
SCF:0001571	Q7ZX96	Q4FZW5	Q7ZYJ8	CF-B-provisional	11_24	medium	0.999908	0.999935	0.505578	0.989375	0.004177	0.004177	0.721625	0.689213
SCF:0001572	Q7ZX96	Q4FZW5	Q6GNX0	CF-B-provisional	11_24	medium	0.999908	0.999935	0.505578	0.988813	0.004177	0.004177	0.721625	0.700039
SCF:0001573	Q39615	A8ITV3	Q05093	CF-B-provisional	11_24	medium	0.999049	0.999502	0.240277	0.582282	0.004187	0.004725	0.129852	0.035385
SCF:0001574	A0AAN0Y103	A0AAN0Y004	A0AAN0Y0L1	CF-B-provisional	11_24	remote_sequence	0.999948	0.999911	0.775646	0.905179	0.790897	0.366169	0.000208	0.497216
SCF:0001575	P9WPV7	P9WPV1	P9WPV5	CF-B-provisional	11_24	remote_sequence	0.997322	0.999589	0.010241	0.855020	0.004326	0.004358	0.498703	0.574610
SCF:0001576	F2QMI1	F2QX94	C4R3P8	CF-B-provisional	11_24	high	0.999873	0.999916	0.119236	0.683504	0.023027	0.023027	0.346253	0.346253
SCF:0001577	P18263	P11471	Q93VE0	CF-B-provisional	11_24	medium	0.963537	0.789918	0.102591	0.945981	0.004395	0.941074	0.142494	0.624047
SCF:0001578	P18263	P11471	A8HY43	CF-B-provisional	11_24	remote_sequence	0.963537	0.105397	0.102591	0.868175	0.004395	0.004176	0.142494	0.205483
SCF:0001579	A0A2K3DG79	A8IXD6	A8IL21	CF-B-provisional	11_24	medium	0.520405	0.380722	0.156234	0.499935	0.004185	0.953715	0.197501	0.488862
SCF:0001580	A0A2K3DG79	A8IXD6	A8IJ60	CF-B-provisional	11_24	medium	0.520405	0.130960	0.156234	0.673292	0.004185	0.964245	0.197501	0.675007
SCF:0001581	A0A2K3DG79	A8IXD6	A8INX1	CF-B-provisional	11_24	medium	0.520405	0.158685	0.156234	0.661340	0.004185	0.944416	0.197501	0.552750
SCF:0001582	I0YQ45	I0Z687	I0YQ46	CF-B-provisional	11_24	remote_sequence	0.977852	0.999933	0.089901	0.928982	0.117061	0.045745	0.674956	0.741580
SCF:0001583	I0Z687	I0YQ45	I0YQ46	CF-B-provisional	11_24	high	0.977852	0.999535	0.089901	0.234825	0.117061	0.935304	0.674956	0.694358
SCF:0001584	I0Z687	I0YQ45	I0YP76	CF-B-provisional	11_24	medium	0.977852	0.996500	0.089901	0.603143	0.117061	0.004298	0.674956	0.449762
SCF:0001585	O15612	A0A175JJM9	C4M549	CF-B-provisional	11_24	remote_sequence	0.999943	0.999943	0.189597	0.807997	0.411832	0.891368	0.833260	0.577093
SCF:0001586	Q9H6D7	Q9NVX0	Q96CS2	CF-B-provisional	3_10	remote_sequence	0.999929	0.999941	0.271290	0.854677	0.004205	0.004193	0.769757	0.692689
SCF:0001587	A0A1S3YPU3	A0AA96C3P8	A0A1S3ZSI0	CF-B-provisional	11_24	remote_sequence	0.999153	0.029529	0.786687	0.931817	0.016854	0.004178	0.637296	0.547554
SCF:0001588	B2GUV5	Q6P503	Q6PCU2	CF-B-provisional	11_24	remote_sequence	0.999445	0.999881	0.180051	0.932497	0.004177	0.004265	0.066931	0.739007
SCF:0001589	P07703	P47076	P20435	CF-B-provisional	11_24	remote_sequence	0.999944	0.999919	0.362152	0.797784	0.004177	0.004205	0.661095	0.400874
SCF:0001590	A0A287AEW0	Q06AT5	Q06AT4	CF-A-provisional	3_10	medium	0.999227	0.999463	0.140936	0.954664	0.004173	0.004174	0.114925	0.143153
SCF:0001591	Q06AT5	A0A287AEW0	A0A8D2A9I1	CF-B-provisional	3_10	remote_sequence	0.999227	0.997263	0.140936	0.966696	0.004173	0.004173	0.114925	0.333807
SCF:0001592	B5YM25	B8BRQ8	B8CEQ3	CF-B-provisional	11_24	remote_sequence	0.999724	0.999924	0.300190	0.938594	0.004198	0.004924	0.002169	0.201223
SCF:0001593	B8BRQ8	B5YM25	B8BU33	CF-B-provisional	11_24	medium	0.999724	0.999521	0.300190	0.865022	0.004198	0.004626	0.002169	0.435752
SCF:0001594	B8BRQ8	B5YM25	B8BYV4	CF-B-provisional	11_24	medium	0.999724	0.999593	0.300190	0.884319	0.004198	0.004302	0.002169	0.612664
SCF:0001595	B8BRQ8	B5YM25	B8C770	CF-B-provisional	11_24	medium	0.999724	0.999608	0.300190	0.941487	0.004198	0.004322	0.002169	0.441489
SCF:0001596	P40089	P47093	P53905	CF-B-provisional	3_10	medium	0.999851	0.999858	0.306331	0.701003	0.849100	0.842128	0.670370	0.758253
SCF:0001597	P40089	P47093	P57743	CF-B-provisional	3_10	remote_sequence	0.999851	0.999918	0.306331	0.803617	0.849100	0.878646	0.670370	0.719544
SCF:0001598	P47093	P40089	A6ZYX7	CF-B-provisional	3_10	medium	0.999851	0.999912	0.306331	0.947444	0.849100	0.915594	0.670370	0.744929
SCF:0001599	P47093	P40089	Q06406	CF-B-provisional	3_10	medium	0.999851	0.999912	0.306331	0.947444	0.849100	0.915594	0.670370	0.744929
SCF:0001600	P47093	P40089	P57743	CF-B-provisional	3_10	medium	0.999851	0.999930	0.306331	0.958961	0.849100	0.795255	0.670370	0.709552
SCF:0001601	A0A4V8H006	A0A4V8GZZ8	A0A4V8H001	CF-B-provisional	11_24	medium	0.998063	0.998691	0.085307	0.571511	0.004187	0.887644	0.084502	0.078867
SCF:0001602	P39286	P0A7R5	P0A7R9	CF-B-provisional	11_24	medium	0.998747	0.999675	0.239739	0.387680	0.442990	0.486795	0.784248	0.644266
SCF:0001603	W8SUD1	A0A2P6U4K1	A0A2P6TZ50	CF-B-provisional	11_24	medium	0.949152	0.999761	0.300693	0.937450	0.066094	0.034855	0.659730	0.690387
SCF:0001604	W8SUD1	A0A2P6U4K1	A0A2P6TS63	CF-B-provisional	11_24	medium	0.949152	0.979653	0.300693	0.653413	0.066094	0.009669	0.659730	0.573226
SCF:0001605	W8SUD1	A0A2P6U4K1	A0A2P6TMX4	CF-B-provisional	11_24	medium	0.949152	0.998893	0.300693	0.850886	0.066094	0.024251	0.659730	0.561504
SCF:0001606	A0A0F6NGI2	Q32904	Q01667	CF-B-provisional	11_24	medium	0.999599	0.999491	0.109251	0.642677	0.146683	0.206055	0.518304	0.496070
SCF:0001607	Q32904	A0A0F6NGI2	P05310	CF-B-provisional	11_24	high	0.999599	0.999691	0.109251	0.821653	0.146683	0.148314	0.518304	0.546953
SCF:0001608	Q32904	A0A0F6NGI2	A0A0F6NFW5	CF-B-provisional	11_24	high	0.999599	0.999671	0.109251	0.824354	0.146683	0.167064	0.518304	0.514505
SCF:0001609	P12356	Q75VY6	Q05093	CF-B-provisional	11_24	high	0.998982	0.999451	0.497299	0.816504	0.005643	0.010035	0.679863	0.605325
SCF:0001610	P12356	Q75VY6	Q7DM26	CF-B-provisional	11_24	high	0.998982	0.999065	0.497299	0.754686	0.005643	0.010435	0.679863	0.534979
SCF:0001611	P12356	Q75VY6	Q75VY7	CF-B-provisional	11_24	high	0.998982	0.999224	0.497299	0.783316	0.005643	0.005025	0.679863	0.310770
SCF:0001612	Q75VY6	P12356	Q75VY8	CF-B-provisional	11_24	medium	0.998982	0.999937	0.497299	0.900431	0.005643	0.030367	0.679863	0.754162
SCF:0001613	P01857	P29460	G0YP42	CF-B-provisional	3_10	remote_sequence	0.037690	0.999063	0.090213	0.962755	0.004174	0.134302	0.345154	0.679363
SCF:0001614	P01857	P29460	P0DOX5	CF-B-provisional	3_10	remote_sequence	0.037690	0.939231	0.090213	0.987452	0.004174	0.146762	0.345154	0.669156
SCF:0001615	A0A0M3KL12	Q32904	Q9SQL2	CF-B-provisional	11_24	high	0.201618	0.059448	0.151885	0.744026	0.007092	0.047003	0.641245	0.632621
SCF:0001616	A0A0M3KL12	Q32904	E1C9L2	CF-B-provisional	11_24	remote_sequence	0.201618	0.981936	0.151885	0.918253	0.007092	0.019187	0.641245	0.665737
SCF:0001617	S7VSS5	S7W617	S7W9J5	CF-B-provisional	11_24	remote_sequence	0.999104	0.999878	0.174791	0.830450	0.004788	0.009865	0.783761	0.072366
SCF:0001618	M1UU36	Q85FQ6	Q85FS8	CF-B-provisional	11_24	remote_sequence	0.996724	0.996043	0.474700	0.611011	0.004201	0.005124	0.517831	0.643422
SCF:0001619	E3UIU5	M2XW22	M2X090	CF-B-provisional	11_24	medium	0.992410	0.029356	0.382713	0.805833	0.004208	0.004176	0.405875	0.032457
SCF:0001620	E3UIU5	M2XW22	M2VTV2	CF-B-provisional	11_24	remote_sequence	0.992410	0.014023	0.382713	0.757108	0.004208	0.004324	0.405875	0.289751
SCF:0001621	P12464	P37870	P37871	CF-B-provisional	11_24	medium	0.924011	0.515265	0.182260	0.838676	0.004927	0.006824	0.669176	0.775792
SCF:0001622	Q8MFA3	A0A2K1KN29	A9RT62	CF-B-provisional	11_24	medium	0.998344	0.978174	0.092883	0.806233	0.040311	0.012110	0.405647	0.262371
SCF:0001623	Q8MFA3	A0A2K1KN29	A0A2K1KGQ2	CF-B-provisional	11_24	medium	0.998344	0.996802	0.092883	0.916558	0.040311	0.021455	0.405647	0.371110
SCF:0001624	A0A063XCG5	A0A063X8U6	A0A063XCP1	CF-B-provisional	11_24	remote_sequence	0.999901	0.999918	0.148282	0.911318	0.741024	0.544056	0.679535	0.000032
SCF:0001625	Q00959	Q9R1M7	Q05586	CF-B-provisional	3_10	medium	0.009251	0.999819	0.027768	0.993826	0.004177	0.004181	0.454157	0.453747
SCF:0001626	Q00959	Q9R1M7	P35439	CF-A-provisional	3_10	medium	0.009251	0.999866	0.027768	0.994394	0.004177	0.004181	0.454157	0.449732
SCF:0001627	Q00959	Q9R1M7	A0A1L8F5J9	CF-B-provisional	3_10	medium	0.009251	0.999788	0.027768	0.995215	0.004177	0.004183	0.454157	0.478371
SCF:0001628	Q9R1M7	Q00959	P35439	CF-B-provisional	3_10	remote_sequence	0.009251	0.027991	0.027768	0.984791	0.004177	0.004181	0.454157	0.443173
SCF:0001629	Q9BT73	P25789	P28066	CF-B-provisional	11_24	medium	0.999846	0.999865	0.038609	0.970813	0.004180	0.138366	0.498749	0.332921
SCF:0001630	Q9BT73	P25789	P25788	CF-B-provisional	11_24	medium	0.999846	0.999803	0.038609	0.987557	0.004180	0.138228	0.498749	0.496315
SCF:0001631	Q9BT73	P25789	P25786	CF-B-provisional	11_24	medium	0.999846	0.999679	0.038609	0.991845	0.004180	0.004181	0.498749	0.257993
SCF:0001632	A0QSL5	A0QS96	A0QSP9	CF-B-provisional	11_24	remote_sequence	0.999933	0.999934	0.519721	0.892462	0.854435	0.902744	0.763105	0.008107
SCF:0001633	A0QSL5	A0QS96	A0QSG1	CF-B-provisional	11_24	remote_sequence	0.999933	0.999939	0.519721	0.843733	0.854435	0.865451	0.763105	0.367953
SCF:0001634	Q2FW10	Q2FW12	Q2FW06	CF-B-provisional	11_24	remote_sequence	0.999868	0.998690	0.154617	0.704415	0.451085	0.655982	0.760306	0.678450
SCF:0001635	P29469	P54790	P50874	CF-B-provisional	11_24	remote_sequence	0.998667	0.998744	0.803683	0.908672	0.004178	0.004571	0.677798	0.751582
SCF:0001636	P29469	P54790	P06243	CF-B-provisional	11_24	remote_sequence	0.998667	0.004658	0.803683	0.893417	0.004178	0.302485	0.677798	0.738185
SCF:0001637	P29469	P54790	P54791	CF-B-provisional	11_24	remote_sequence	0.998667	0.992827	0.803683	0.935194	0.004178	0.559326	0.677798	0.744753
SCF:0001638	P54790	P29469	P29496	CF-B-provisional	11_24	medium	0.998667	0.900653	0.803683	0.556020	0.004178	0.004176	0.677798	0.719297
SCF:0001639	P54790	P29469	P24279	CF-B-provisional	11_24	medium	0.998667	0.999703	0.803683	0.984237	0.004178	0.004177	0.677798	0.708681
SCF:0001640	P54790	P29469	P38132	CF-B-provisional	11_24	medium	0.998667	0.998659	0.803683	0.963052	0.004178	0.004176	0.677798	0.726716
SCF:0001641	A0A1S4CKK0	A0A1S4CE74	A0A1S4D4H1	CF-B-provisional	11_24	remote_sequence	0.000316	0.734527	0.082154	0.965937	0.004216	0.004230	0.166889	0.078137
SCF:0001642	O15446	P52434	P61218	CF-B-provisional	11_24	remote_sequence	0.999918	0.999936	0.098304	0.873407	0.004197	0.004217	0.725227	0.718852
SCF:0001643	P52434	O15446	P05423	CF-B-provisional	11_24	remote_sequence	0.999918	0.999948	0.098304	0.960418	0.004197	0.006955	0.725227	0.697724
SCF:0001644	P52434	O15446	Q9GZS1	CF-B-provisional	11_24	remote_sequence	0.999918	0.999941	0.098304	0.939528	0.004197	0.352502	0.725227	0.695250
SCF:0001645	Q9VLI9	A1Z8I0	Q9VA95	CF-B-provisional	3_10	remote_sequence	0.999432	0.999787	0.066269	0.784349	0.004175	0.004178	0.680462	0.718038
SCF:0001646	Q13619	Q96MF7	Q99627	CF-B-provisional	3_10	remote_sequence	0.113991	0.996746	0.024212	0.737613	0.013125	0.004177	0.650034	0.598729
SCF:0001647	Q13619	Q96MF7	Q7L5N1	CF-B-provisional	3_10	remote_sequence	0.113991	0.999113	0.024212	0.988685	0.013125	0.004624	0.650034	0.561648
SCF:0001648	Q8U216	Q8TZK1	Q8U439	CF-B-provisional	11_24	remote_sequence	0.995012	0.990110	0.016865	0.780028	0.004287	0.004184	0.497870	0.232100
SCF:0001649	O14352	Q9UUI1	O42978	CF-B-provisional	3_10	medium	0.999914	0.999796	0.090901	0.971157	0.835602	0.744272	0.578337	0.558848
SCF:0001650	O14352	Q9UUI1	O74499	CF-B-provisional	3_10	remote_sequence	0.999914	0.999187	0.090901	0.973823	0.835602	0.798265	0.578337	0.651080
SCF:0001651	O14352	Q9UUI1	O74483	CF-B-provisional	3_10	remote_sequence	0.999914	0.999893	0.090901	0.904539	0.835602	0.583055	0.578337	0.684001
SCF:0001652	Q9UUI1	O14352	Q9Y7M4	CF-B-provisional	3_10	remote_sequence	0.999914	0.999903	0.090901	0.961510	0.835602	0.668567	0.578337	0.646909
SCF:0001653	I3LSI7	A0A481DF93	I3LCH3	CF-B-provisional	11_24	high	0.999947	0.999940	0.204139	0.773068	0.004185	0.052750	0.628846	0.805664
SCF:0001654	P62877	Q8WV22	Q96GG9	CF-B-provisional	3_10	remote_sequence	0.993579	0.999819	0.025265	0.981835	0.004196	0.960225	0.728693	0.803405
SCF:0001655	Q5RKV6	Q9Y2L1	Q01780	CF-B-provisional	11_24	remote_sequence	0.999731	0.999640	0.387291	0.881839	0.004178	0.004176	0.357612	0.019970
SCF:0001656	Q5RKV6	Q9Y2L1	Q9Y450	CF-B-provisional	11_24	remote_sequence	0.999731	0.999619	0.387291	0.953428	0.004178	0.004277	0.357612	0.584218
SCF:0001657	Q9Y2L1	Q5RKV6	Q9NPD3	CF-B-provisional	11_24	medium	0.999731	0.999676	0.387291	0.938202	0.004178	0.004187	0.357612	0.597495
SCF:0001658	Q9Y2L1	Q5RKV6	Q15024	CF-B-provisional	11_24	medium	0.999731	0.985096	0.387291	0.932316	0.004178	0.004284	0.357612	0.595793
SCF:0001659	Q2FW31	Q2FZ25	Q2FW18	CF-B-provisional	11_24	remote_sequence	0.999924	0.999944	0.320018	0.910617	0.846579	0.789921	0.838622	0.812895
SCF:0001660	Q2FZ25	Q2FW31	Q2FW23	CF-B-provisional	11_24	remote_sequence	0.999924	0.999911	0.320018	0.903598	0.846579	0.902339	0.838622	0.836283
SCF:0001661	Q2FZ25	Q2FW31	Q2FW20	CF-B-provisional	11_24	remote_sequence	0.999924	0.999872	0.320018	0.876731	0.846579	0.830295	0.838622	0.826798
SCF:0001662	Q2FZ25	Q2FW31	Q2FW21	CF-B-provisional	11_24	remote_sequence	0.999924	0.999916	0.320018	0.638329	0.846579	0.814529	0.838622	0.855559
SCF:0001663	A0A2K1JC42	A9SL09	A0A2K1JDR4	CF-B-provisional	11_24	high	0.998274	0.997860	0.297988	0.301133	0.951734	0.939720	0.486733	0.465584
SCF:0001664	A0A1S3YU01	A0AA96C3P8	A0A1S3ZSI0	CF-B-provisional	11_24	remote_sequence	0.000132	0.000073	0.051172	0.995739	0.004177	0.004178	0.111642	0.085953
SCF:0001665	A0AA96C3P8	A0A1S3YU01	A0A1S3XP85	CF-B-provisional	11_24	remote_sequence	0.000132	0.987644	0.051172	0.902485	0.004177	0.159133	0.111642	0.531223
SCF:0001666	A0AA96C3P8	A0A1S3YU01	A0A1S3X2G3	CF-B-provisional	11_24	remote_sequence	0.000132	0.982956	0.051172	0.937418	0.004177	0.004566	0.111642	0.302109
SCF:0001667	Q9NX08	Q9Y6G5	Q86X83	CF-B-provisional	3_10	remote_sequence	0.999936	0.999939	0.331596	0.643446	0.004179	0.004175	0.756670	0.740940
SCF:0001668	Q9NX08	Q9Y6G5	Q9UBI1	CF-B-provisional	3_10	remote_sequence	0.999936	0.999939	0.331596	0.648616	0.004179	0.004178	0.756670	0.722978
SCF:0001669	Q9Y6G5	Q9NX08	Q9P000	CF-B-provisional	3_10	remote_sequence	0.999936	0.999633	0.331596	0.822602	0.004179	0.004185	0.756670	0.734473
SCF:0001670	Q9Y6G5	Q9NX08	Q9GZQ3	CF-B-provisional	3_10	remote_sequence	0.999936	0.999774	0.331596	0.855954	0.004179	0.004180	0.756670	0.775315
SCF:0001671	Q9Y6G5	Q9NX08	Q86X83	CF-B-provisional	3_10	remote_sequence	0.999936	0.999807	0.331596	0.504741	0.004179	0.004175	0.756670	0.780614
SCF:0001672	Q32P79	F2Z4C9	F2Z4H3	CF-B-provisional	11_24	remote_sequence	0.999912	0.999932	0.413030	0.700325	0.729392	0.780525	0.687699	0.796461
SCF:0001673	A0A2K3DZD9	A8HUP3	A0A2K3DHV6	CF-B-provisional	11_24	remote_sequence	0.002279	0.000368	0.260403	0.756806	0.004180	0.004189	0.029825	0.083260
SCF:0001674	A8HUP3	A0A2K3DZD9	A0A2K3DLF7	CF-B-provisional	11_24	remote_sequence	0.002279	0.158195	0.260403	0.893633	0.004180	0.004182	0.029825	0.257097
SCF:0001675	Q5JJF4	Q5JI52	Q5JE88	CF-B-provisional	11_24	remote_sequence	0.997560	0.997598	0.072401	0.748768	0.004178	0.004196	0.393198	0.576701
SCF:0001676	P56767	Q9SYW8	Q01667	CF-B-provisional	11_24	medium	0.997929	0.999460	0.058784	0.603313	0.150037	0.228762	0.490534	0.459443
SCF:0001677	P56767	Q9SYW8	Q9SA56	CF-B-provisional	11_24	remote_sequence	0.997929	0.974046	0.058784	0.817264	0.150037	0.004206	0.490534	0.040533
SCF:0001678	Q9SYW8	P56767	P56752	CF-B-provisional	11_24	medium	0.997929	0.996888	0.058784	0.945226	0.150037	0.004810	0.490534	0.559205
SCF:0001679	Q9NX55	Q9GZZ1	P41227	CF-B-provisional	3_10	remote_sequence	0.998683	0.999500	0.186712	0.968737	0.004189	0.004200	0.012479	0.249508
SCF:0001680	P87306	Q9Y7N2	Q92399	CF-B-provisional	11_24	remote_sequence	0.999805	0.999947	0.292042	0.948361	0.004256	0.004194	0.143372	0.427088
